episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,action_confidence,shield_overrode,shield_reason,obstacle_risk,hazard_risk,combined_risk,obstacle_clearance_cells,distance_to_goal,progress,perception_latency_ms,ppo_decision_latency_ms,shield_decision_latency_ms,total_inference_latency_ms,done,done_reason
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,144,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.615375,0.0,12.776999999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,145,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.528291,0.0,12.689915999862396,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,146,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.524375,0.0,12.685999999862396,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,147,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.522125,0.0,12.683749999862396,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,148,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.517791,0.0,12.679415999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,149,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.5225,0.0,12.684124999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,150,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.5155,0.0,12.677124999862396,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,151,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.5155,0.0,12.677124999862396,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,152,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.53825,0.0,12.699874999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,153,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.512667,0.0,12.674291999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,154,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.645875,0.0,12.807499999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,155,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.966041,0.0,13.127665999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,156,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,1.165917,0.0,13.327541999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,157,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.699875,0.0,12.861499999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,158,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.6045,0.0,12.766124999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,159,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.573209,0.0,12.734833999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,160,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.722916,0.0,12.884540999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,161,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.663292,0.0,12.824916999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,162,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.631458,0.0,12.793082999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,163,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.556,0.0,12.717624999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,164,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.56075,0.0,12.722374999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,165,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.524417,0.0,12.686041999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,166,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.523375,0.0,12.684999999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,167,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.515541,0.0,12.677165999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,168,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.583209,0.0,12.744833999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,169,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.520208,0.0,12.681832999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,170,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.532583,0.0,12.694207999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,171,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.512833,0.0,12.674457999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,172,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.521792,0.0,12.683416999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,173,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.506,0.0,12.667624999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,174,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.51475,0.0,12.676374999862396,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,175,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.507208,0.0,12.668832999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,176,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.5075,0.0,12.669124999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,177,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.505666,0.0,12.667290999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,178,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.537209,0.0,12.698833999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,179,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.771542,0.0,12.933166999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,180,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,1.066875,0.0,13.228499999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,181,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.800584,0.0,12.962208999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,182,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.611458,0.0,12.773082999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,183,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.556542,0.0,12.718166999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,184,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.547209,0.0,12.708833999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,185,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.540333,0.0,12.701957999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,186,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.653959,0.0,12.815583999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,187,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.673625,0.0,12.835249999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,188,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.718958,0.0,12.880582999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,189,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.637541,0.0,12.799165999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,190,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.600208,0.0,12.761832999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,191,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.545875,0.0,12.707499999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,192,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.571625,0.0,12.733249999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,193,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.552083,0.0,12.713707999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,194,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.524834,0.0,12.686458999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,195,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.532209,0.0,12.693833999862397,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,196,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.521292,0.0,12.682916999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,197,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.520625,0.0,12.682249999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,198,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.531375,0.0,12.692999999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,199,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.520917,0.0,12.682541999862398,0,
131,13,raw_ppo,baseline_open,Baseline Open,stereo,0020,200,49,49,3,3,0.994966447353363,0,not_applied,0.06925153732299805,1.5352940030410878e-09,0.06925153732299805,14.3875732421875,11.40175425099138,0.0,12.161624999862397,0.513541,0.0,12.675165999862397,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,1,3,2,3,3,0.9999998807907104,0,not_applied,0.0,2.9150439792595067e-24,2.9150439792595067e-24,24.0,56.22277118748239,1.40534694941325,8.002416998351691,0.767333,0.0,8.769749998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,2,4,3,3,3,0.9999998807907104,0,not_applied,0.0,4.6274167337150217e-23,4.6274167337150217e-23,23.1968994140625,54.817880294662984,1.4048908928194024,8.002416998351691,0.683166,0.0,8.685582998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,3,5,4,3,3,0.9999998807907104,0,not_applied,0.0,6.51370451646012e-22,6.51370451646012e-22,22.393798828125,53.41348144429457,1.4043988503684162,8.002416998351691,0.687833,0.0,8.69024999835169,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,4,6,5,3,3,0.9999998807907104,0,not_applied,0.0,8.130428518824033e-21,8.130428518824033e-21,21.5906982421875,52.009614495783374,1.4038669485111939,8.002416998351691,0.781917,0.0,8.784333998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,5,7,6,3,3,0.9999997615814209,0,not_applied,0.0,8.999010328828907e-20,8.999010328828907e-20,20.78759765625,50.60632371551998,1.4032907802633972,8.002416998351691,0.719125,0.0,8.721541998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,6,8,7,3,3,0.9999997615814209,0,not_applied,0.0,8.83226234956558e-19,8.83226234956558e-19,19.9844970703125,49.20365840057018,1.4026653149498003,8.002416998351691,0.65025,0.0,8.652666998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,7,9,8,3,3,0.9999997615814209,0,not_applied,0.0,1.045504760914865e-17,1.045504760914865e-17,19.181396484375,47.80167361086848,1.4019847897017002,8.002416998351691,0.574667,0.0,8.577083998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,8,10,9,3,3,0.9999997615814209,0,not_applied,0.0,3.630975870297213e-16,3.630975870297213e-16,18.3782958984375,46.400431032480725,1.4012425783877518,8.002416998351691,0.567667,0.0,8.570083998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,9,11,10,3,3,0.9999997615814209,0,not_applied,0.0,1.0606321254754379e-14,1.0606321254754379e-14,17.5751953125,45.0,1.400431032480725,8.002416998351691,0.55675,0.0,8.55916699835169,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,10,12,11,3,3,0.9999996423721313,0,not_applied,0.0,2.6058547138683996e-13,2.6058547138683996e-13,17.3782958984375,43.60045871318328,1.3995412868167207,8.002416998351691,0.622792,0.0,8.625208998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,11,13,12,3,3,0.9999996423721313,0,not_applied,0.0,5.384924710999384e-12,5.384924710999384e-12,16.778289794921875,42.20189569201838,1.3985630211648967,8.002416998351691,0.573875,0.0,8.57629199835169,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,12,14,13,3,3,0.9999996423721313,0,not_applied,0.0,9.359509695050505e-11,9.359509695050505e-11,16.58447265625,40.80441152620633,1.3974841658120525,8.002416998351691,0.549958,0.0,8.552374998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,13,15,14,3,3,0.9999996423721313,0,not_applied,0.0,1.3682662780567512e-09,1.3682662780567512e-09,16.390655517578125,39.408120990476064,1.396290535730266,8.002416998351691,0.523166,0.0,8.525582998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,14,16,15,3,3,0.9999996423721313,0,not_applied,0.0,1.6824111881419412e-08,1.6824111881419412e-08,16.19683837890625,38.01315561749642,1.394965372979641,8.002416998351691,0.54775,0.0,8.550166998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,15,17,16,3,3,0.9999996423721313,0,not_applied,0.0,1.7399538876361476e-07,1.7399538876361476e-07,16.19683837890625,36.61966684720111,1.3934887702953134,8.002416998351691,0.515667,0.0,8.518083998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,16,18,17,3,3,0.9999995231628418,0,not_applied,0.0,1.51351707700087e-06,1.51351707700087e-06,16.19683837890625,35.22782990761707,1.3918369395840386,8.002416998351691,0.516292,0.0,8.518708998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,17,19,18,3,3,0.9999995231628418,0,not_applied,0.0,1.107339994632639e-05,1.107339994632639e-05,16.390655517578125,33.83784863137726,1.3899812762398085,8.002416998351691,0.514917,0.0,8.517333998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,18,20,19,3,3,0.9999995231628418,0,not_applied,0.0,6.814258813392371e-05,6.814258813392371e-05,16.58447265625,32.449961479175904,1.3878871522013583,8.002416998351691,0.504708,0.0,8.507124998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,19,21,20,3,3,0.9999995231628418,0,not_applied,0.0,0.0003526958462316543,0.0003526958462316543,16.778289794921875,31.064449134018133,1.385512345157771,8.002416998351691,0.519833,0.0,8.522249998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,20,22,21,3,3,0.9999995231628418,0,not_applied,0.0,0.001535415998660028,0.001535415998660028,17.0,29.68164415931166,1.382804974706474,8.002416998351691,0.5145,0.0,8.516916998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,21,23,22,3,3,0.9999995231628418,0,not_applied,0.0,0.00562206469476223,0.00562206469476223,16.0,28.30194339616981,1.379700763141848,8.002416998351691,0.516792,0.0,8.519208998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,22,24,23,3,3,0.9999995231628418,0,not_applied,0.0,0.017314488068223,0.017314488068223,15.0,26.92582403567252,1.3761193604972917,8.002416998351691,0.678292,0.0,8.680708998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,23,25,24,3,3,0.9999995231628418,0,not_applied,0.0,0.04485051706433296,0.04485051706433296,14.0,25.553864678361276,1.371959357311244,8.002416998351691,0.946,0.0,8.948416998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,24,26,25,3,3,0.9999995231628418,0,not_applied,0.0,0.0977168157696724,0.0977168157696724,13.0,24.186773244895647,1.3670914334656281,8.002416998351691,1.158583,0.0,9.160999998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,25,27,26,3,3,0.9999995231628418,0,not_applied,0.0,0.17906685173511505,0.17906685173511505,12.0,22.825424421026653,1.361348823868994,8.002416998351691,0.654791,0.0,8.65720799835169,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,26,28,27,3,3,0.9999996423721313,0,not_applied,0.0,0.27599748969078064,0.27599748969078064,11.0,21.470910553583888,1.3545138674427655,8.002416998351691,0.598667,0.0,8.601083998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,27,29,28,3,3,0.9999996423721313,0,not_applied,0.0,0.3577989637851715,0.3577989637851715,10.0,20.12461179749811,1.3462987560857798,8.002416998351691,0.539834,0.0,8.542250998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,28,30,29,3,3,0.9999996423721313,0,not_applied,0.0,0.3901369273662567,0.3901369273662567,9.0,18.788294228055936,1.3363175694421727,8.002416998351691,0.538584,0.0,8.541000998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,29,31,30,3,3,0.9999996423721313,0,not_applied,0.0,0.3577989637851715,0.3577989637851715,8.1968994140625,17.46424919657298,1.3240450314829566,8.002416998351691,0.662167,0.0,8.664583998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,30,32,31,3,3,0.9999996423721313,0,not_applied,0.0,0.27599748969078064,0.27599748969078064,7.393798828125,16.15549442140351,1.3087547751694686,8.002416998351691,0.713333,0.0,8.715749998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,31,33,32,3,3,0.9999996423721313,0,not_applied,0.0,0.17906685173511505,0.17906685173511505,6.5906982421875,14.866068747318506,1.2894256740850043,8.002416998351691,0.673042,0.0,8.675458998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,32,34,33,3,3,0.9999996423721313,0,not_applied,0.0,0.0977168157696724,0.0977168157696724,6.0,13.601470508735444,1.264598238583062,8.002416998351691,0.594333,0.0,8.596749998351692,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,33,35,34,3,3,0.9999996423721313,0,not_applied,0.0,0.04485051706433296,0.04485051706433296,5.0,12.36931687685298,1.232153631882463,8.002416998351691,0.554167,0.0,8.556583998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,34,36,35,3,3,0.9999996423721313,0,not_applied,0.0,0.017314488068223,0.017314488068223,4.1968994140625,11.180339887498949,1.1889769893540318,8.002416998351691,0.5475,0.0,8.54991699835169,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,35,37,36,3,3,0.9999996423721313,0,not_applied,0.0,0.01443145889788866,0.01443145889788866,3.596893310546875,10.04987562112089,1.130464266378059,8.002416998351691,0.530916,0.0,8.53333299835169,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,36,38,37,3,3,0.9999997615814209,0,not_applied,0.0,0.030492017045617104,0.030492017045617104,2.1968994140625,9.0,1.04987562112089,8.002416998351691,0.579167,0.0,8.581583998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,37,39,38,3,3,0.9999997615814209,0,not_applied,0.7930169701576233,0.05867493525147438,0.7930169701576233,1.0,8.06225774829855,0.9377422517014509,8.002416998351691,0.524042,0.0,8.526458998351691,0,
132,13,raw_ppo,baseline_open,Baseline Open,mono,0020,38,40,39,3,3,0.9999997615814209,0,not_applied,0.9999998807907104,0.10282756388187408,0.9999998807907104,0.0,7.280109889280518,0.7821478590180311,8.002416998351691,0.556625,0.0,8.559041998351692,1,collision_risk
133,13,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,1,11,8,3,3,1.0,0,not_applied,0.0,0.008484184741973877,0.008484184741973877,2.0,36.22154055254967,0.8998818339915005,9.967291000066325,0.591416,0.0,10.558707000066326,0,
133,13,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,2,12,9,3,3,1.0,0,not_applied,0.0,0.00998221430927515,0.00998221430927515,1.399993896484375,35.35533905932738,0.8662014932222917,9.967291000066325,0.682083,0.0,10.649374000066326,0,
133,13,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,3,13,10,3,3,1.0,0,not_applied,1.0,0.010538185015320778,1.0,0.0,34.52535300326414,0.829986056063241,9.967291000066325,0.949875,0.0,10.917166000066326,1,collision_risk
134,13,raw_ppo,dense_corridor,Dense Corridor,mono,0050,1,11,8,3,3,0.9228820204734802,0,not_applied,0.0,9.709140613267664e-06,9.709140613267664e-06,2.1968994140625,36.22154055254967,0.8998818339915005,6.563708000612678,1.058208,0.0,7.6219160006126785,0,
134,13,raw_ppo,dense_corridor,Dense Corridor,mono,0050,2,12,9,3,3,0.9169934988021851,0,not_applied,0.0,3.5383127396926284e-05,3.5383127396926284e-05,3.596893310546875,35.35533905932738,0.8662014932222917,6.563708000612678,0.714708,0.0,7.278416000612678,0,
134,13,raw_ppo,dense_corridor,Dense Corridor,mono,0050,3,13,10,3,3,0.9112720489501953,0,not_applied,0.0,0.00011716839799191803,0.00011716839799191803,4.99688720703125,34.52535300326414,0.829986056063241,6.563708000612678,0.681042,0.0,7.244750000612678,0,
134,13,raw_ppo,dense_corridor,Dense Corridor,mono,0050,4,14,11,3,3,0.9058154225349426,0,not_applied,0.0,0.0003525523643475026,0.0003525523643475026,6.0,33.734255586866,0.7910974163981379,6.563708000612678,0.625208,0.0,7.188916000612678,0,
134,13,raw_ppo,dense_corridor,Dense Corridor,mono,0050,5,15,12,3,3,0.9006121754646301,0,not_applied,0.0,0.0009639081545174122,0.0009639081545174122,7.1968994140625,32.984845004941285,0.7494105819247139,6.563708000612678,0.555583,0.0,7.119291000612678,0,
134,13,raw_ppo,dense_corridor,Dense Corridor,mono,0050,6,16,13,3,3,0.8956454396247864,0,not_applied,0.0,0.002394674578681588,0.002394674578681588,8.393798828125,32.28002478313795,0.7048202218033381,6.563708000612678,0.532917,0.0,7.096625000612678,0,
