episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,start_row,start_col,goal_row,goal_col,start_obstacle_risk,goal_obstacle_risk,success,collided,done_reason,steps,path_length,start_distance,final_distance,path_efficiency,progress_efficiency,min_obstacle_distance_cells,mean_obstacle_risk,max_obstacle_risk,mean_hazard_risk,max_hazard_risk,hazard_exposure_steps,shield_interventions,shield_intervention_rate,perception_latency_ms,avg_ppo_decision_latency_ms,p50_ppo_decision_latency_ms,p95_ppo_decision_latency_ms,avg_shield_decision_latency_ms,p50_shield_decision_latency_ms,p95_shield_decision_latency_ms,avg_total_inference_latency_ms,elapsed_ms,selected_visual
845,34,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,48,2,0.0,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.0,0.0,0.03411882844604861,0.09244876354932785,0,23,0.5897435897435898,8.926332999180886,0.5873002820512822,0.559875,0.7656581,0.7951943333333332,0.784708,0.879,10.308827614565502,56.25858300118125,
846,34,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,1,0,goal_reached,41,57.154328932550676,39.6232255123179,0.0,0.6932672686801784,0.6932672686801784,1.0,0.003968253022148495,0.16666662693023682,0.03339499799464699,0.16046980023384094,0,24,0.5853658536585366,6.788624999899184,0.5852266829268293,0.563209,0.696083,0.7940640487804876,0.784042,0.84825,8.1679157316065,59.019500000431435,
847,34,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,0,0,max_steps,200,216.5685424949239,57.0087712549569,27.313000567495326,0.0,0.13711950196163694,5.1968994140625,0.08590246493573676,0.4016203284263611,0.37235458535655813,0.49578166007995605,0,160,0.8,13.21158299833769,0.63512433,0.5698545,0.8913305999999986,0.81527963,0.7916455,0.9437961499999995,14.661986958337689,303.71712499982095,
848,34,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,1,0,goal_reached,45,63.63961030678923,57.0087712549569,0.0,0.8958064164776173,0.8958064164776173,1.0,0.006579609182865724,0.15740740299224854,0.011644590546355736,0.09466887265443802,0,5,0.1111111111111111,169.17329100033385,0.6601796666666666,0.566166,1.0722835999999996,0.8097286666666668,0.793625,0.8719415999999999,170.64319933366718,69.31445800000802,
849,34,ppo_shield,stress_density,Stress Density,stereo,0040,1,2,29,9,0.0,0.0,1,0,goal_reached,28,30.899494936611667,28.861739379323623,0.0,0.9340521402868115,0.9340521402868115,1.0,0.0,0.0,0.00018980347304434496,0.0009875555988401175,0,21,0.75,9.763624999322928,0.6377128214285716,0.5692085,1.0272018499999997,0.8069673571428571,0.7960415000000001,0.87463565,11.208305177894358,42.29837499951827,
850,34,ppo_shield,stress_density,Stress Density,mono,0040,1,2,29,9,0.0,0.0,1,0,goal_reached,29,40.59797974644666,28.861739379323623,0.0,0.710915655399078,0.710915655399078,1.399993896484375,0.0,0.0,0.011819761901297928,0.0448206402361393,0,11,0.3793103448275862,6.436416999349603,0.6405099655172415,0.566375,0.884875,0.8043692758620691,0.789833,0.8861081999999999,7.881296240728913,44.00204099874827,
851,35,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,2,38,46,0.0,0.0,1,0,goal_reached,54,72.22539674441613,56.85068161420758,0.0,0.7871286857085047,0.7871286857085047,2.0,0.07829334729097107,0.43769291043281555,0.0104974261907179,0.1322292983531952,0,17,0.3148148148148148,12.161624999862397,0.6332770555555556,0.5645,0.8728393499999999,0.8051011296296298,0.7838965,0.8888459499999994,13.600003185047584,81.39274999848567,
852,35,ppo_shield,baseline_open,Baseline Open,mono,0020,2,2,38,46,0.0,0.1527777761220932,1,0,goal_reached,44,59.740115370177584,56.85068161420758,0.0,0.9516332745916922,0.9516332745916922,1.0,0.0074545604901181325,0.16512343287467957,0.011538804002993737,0.12903983891010284,0,7,0.1590909090909091,8.002416998351691,0.6248617727272728,0.565834,0.8765419,0.8196221136363637,0.7845415,1.04295805,9.446900884715328,66.66966600096202,
853,35,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,47,2,0.0,0.0,1,0,goal_reached,38,52.4974746830583,38.63935817272331,0.0,0.7360231783719074,0.7360231783719074,1.0,0.0,0.0,0.016868829449999526,0.10651113837957382,0,24,0.631578947368421,9.967291000066325,0.6141644210526315,0.5663750000000001,0.8442731,0.8170888421052632,0.7919160000000001,1.0233894000000001,11.39854426322422,57.14037500001723,
854,35,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,47,2,0.16666662693023682,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.004166665673255921,0.16666662693023682,0.015443790795482604,0.1041310504078865,0,23,0.5897435897435898,6.563708000612678,0.6422008717948718,0.587291,0.8471548000000002,0.8115053333333334,0.789667,0.8834708,8.017414205740883,59.56141600108822,
855,35,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,47,2,0.0,0.0,1,0,goal_reached,39,51.426406871192825,38.63935817272331,0.0,0.7513524767441541,0.7513524767441541,1.0,0.0,0.0,0.0758448652969391,0.37178173661231995,0,27,0.6923076923076923,8.926332999180886,0.6432714615384615,0.592833,0.8209375,0.8056014102564103,0.78725,0.8861083000000001,10.375205870975757,59.40495800314238,
856,35,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,47,2,0.16666662693023682,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.004166665673255921,0.16666662693023682,0.027100240626299437,0.3131646513938904,0,23,0.5897435897435898,6.788624999899184,0.6379423333333334,0.595833,0.8159706000000001,0.8102457692307692,0.791166,0.8833958000000001,8.236813102463287,59.33216599805746,
857,35,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,2,46,37,0.0,0.0,1,0,goal_reached,44,60.982756057296854,56.22277118748239,0.0,0.9219453960830799,0.9219453960830799,9.799957275390625,0.06591648895086513,0.43711408972740173,0.02641308033442673,0.19437876343727112,0,6,0.13636363636363635,13.21158299833769,0.6326145227272727,0.585125,0.8396518000000001,0.8095739545454546,0.790354,0.8920187,14.653771475610418,66.52270899940049,
858,35,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,2,46,37,0.0,0.11824844777584076,0,0,max_steps,200,248.46298679765258,56.22277118748239,4.0,0.0,0.21018330279516617,2.0,0.0,0.0,0.33523659903677616,0.5102494955062866,0,132,0.66,169.17329100033385,0.62471373,0.5777705,0.8510815999999997,0.807172965,0.792459,0.8733187499999999,170.60517769533385,299.7436249970633,
859,35,ppo_shield,stress_density,Stress Density,stereo,0040,2,2,29,9,0.0,0.0,1,0,goal_reached,27,29.899494936611667,27.892651361962706,0.0,0.9328803520292378,0.9328803520292378,1.0,0.0,0.0,0.07880396862830301,0.2026101052761078,0,20,0.7407407407407407,9.763624999322928,0.642756037037037,0.588083,0.9105786999999999,0.8079847037037037,0.793125,0.8982545,11.21436574006367,41.07041699899128,
860,35,ppo_shield,stress_density,Stress Density,mono,0040,2,2,29,9,0.0,0.0,1,0,goal_reached,27,38.18376618407357,27.892651361962706,0.0,0.7304845527154081,0.7304845527154081,1.399993896484375,0.0,0.0,0.013543847800103188,0.07484976202249527,0,10,0.37037037037037035,6.436416999349603,0.5858318888888889,0.563875,0.6915918999999999,0.7995417037037037,0.78675,0.8666748999999999,7.821790591942196,39.03712499959511,
861,36,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,4,37,44,0.0,0.11516202986240387,1,0,goal_reached,52,68.98275605729685,53.150729063673246,0.0,0.7704929768176618,0.7704929768176618,1.399993896484375,0.09340059061376553,0.43769291043281555,0.12948272008588044,0.44004717469215393,0,19,0.36538461538461536,12.161624999862397,0.5713999807692308,0.554083,0.6670564,0.8006979615384614,0.7847500000000001,0.88595815,13.533722942170089,74.41512500008685,
862,36,ppo_shield,baseline_open,Baseline Open,mono,0020,2,4,37,44,0.0,0.0,0,0,max_steps,200,252.6051224213836,53.150729063673246,2.0,0.0,0.20249284168650422,1.0,0.009858115395503258,0.16512343287467957,0.2581418732443099,0.46181419491767883,0,142,0.71,8.002416998351691,0.57211187,0.5523750000000001,0.6902298,0.8002779150000001,0.7865629999999999,0.88588605,9.374806783351692,286.298999999417,
863,36,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,12,47,1,0.49035486578941345,0.0,0,0,max_steps,200,282.8427124746201,39.56008088970496,39.56008088970496,0.0,0.0,1.0,0.5204897138906356,0.5509259104728699,8.916000564142758e-06,9.56970779952826e-06,0,200,1.0,9.967291000066325,0.592092075,0.5634170000000001,0.7297562499999994,0.806524985,0.7912295,0.8832,11.365908060066324,291.8986250006128,
864,36,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,12,47,1,0.21547067165374756,0.0,1,0,goal_reached,39,54.740115370177584,39.56008088970496,0.0,0.7226890301962589,0.7226890301962589,1.399993896484375,0.005386766791343689,0.21547067165374756,0.1352186627860683,0.4719972610473633,0,25,0.6410256410256411,6.563708000612678,0.573878230769231,0.555167,0.6641413,0.8025043333333333,0.792666,0.8554965,7.940090564715242,55.9375419979915,
865,36,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,12,47,1,0.49035486578941345,0.0,0,0,max_steps,200,282.8427124746201,39.56008088970496,39.56008088970496,0.0,0.0,1.0,0.5204897138906356,0.5509259104728699,0.00021344129146286402,0.0003249430446885526,0,200,1.0,8.926332999180886,0.60272644,0.560708,0.8343812499999999,0.8059539649999999,0.7920834999999999,0.89510355,10.335013404180886,294.2868329992052,
866,36,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,12,47,1,0.21547067165374756,0.0,1,0,goal_reached,39,54.740115370177584,39.56008088970496,0.0,0.7226890301962589,0.7226890301962589,1.399993896484375,0.005386766791343689,0.21547067165374756,0.05132817391928875,0.19021852314472198,0,25,0.6410256410256411,6.788624999899184,0.5690181282051282,0.547792,0.6627413000000001,0.799412358974359,0.788,0.8752673,8.157055487078672,55.62175000159186,
867,36,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,45,35,0.0,0.0,1,0,goal_reached,43,60.811183182043045,53.009433122794285,0.0,0.8717053401856429,0.8717053401856429,7.796875,0.06346888797865673,0.471450537443161,0.040023542933084195,0.3369925320148468,0,6,0.13953488372093023,13.21158299833769,0.5636928604651164,0.544416,0.6584544999999999,0.799187,0.787208,0.8865041,14.574462858802805,61.085500001354376,
868,36,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,4,45,35,0.0,0.036651235073804855,1,0,goal_reached,43,60.811183182043045,53.009433122794285,0.0,0.8717053401856429,0.8717053401856429,1.0,0.0008329826153137467,0.036651235073804855,0.00243517331648636,0.01170607004314661,0,6,0.13953488372093023,169.17329100033385,0.569031023255814,0.551916,0.6468289,0.8002442325581396,0.787792,0.9001923000000001,170.54256625614778,61.3475419995666,
869,36,ppo_shield,stress_density,Stress Density,stereo,0040,2,4,29,7,0.0,0.0,1,0,goal_reached,27,34.04163056034262,27.16615541441225,0.0,0.7980274436695147,0.7980274436695147,1.0,0.0,0.0,0.05992793742812604,0.13826581835746765,0,17,0.6296296296296297,9.763624999322928,0.5657592962962963,0.548833,0.6511543,0.8012299629629629,0.789667,0.8756374,11.130614258582188,38.49433299910743,
870,36,ppo_shield,stress_density,Stress Density,mono,0040,2,4,29,7,0.0,0.07040894776582718,1,0,goal_reached,27,38.18376618407357,27.16615541441225,0.0,0.7114582486036498,0.7114582486036498,1.0,0.002514605277350971,0.07040894776582718,0.15598826052155346,0.41814932227134705,0,12,0.4444444444444444,6.436416999349603,0.5784242962962962,0.562042,0.654533,0.8035740740740741,0.785291,0.8772544,7.818415369719974,38.92450000057579,
871,37,ppo_shield,baseline_open,Baseline Open,stereo,0020,4,2,36,46,0.0,0.0,0,0,max_steps,200,241.42135623730982,54.405882034941776,2.0,0.0,0.21707227086997388,2.0,0.04384136318104036,0.43769291043281555,0.2502161600644932,0.4410723149776459,0,144,0.72,12.161624999862397,0.58433771,0.5585629999999999,0.7194794999999999,0.807454525,0.7941045,0.8918774,13.553417234862398,290.52158299964503,
872,37,ppo_shield,baseline_open,Baseline Open,mono,0020,4,2,36,46,0.0,0.0,1,0,goal_reached,44,62.22539674441614,54.405882034941776,0.0,0.87433563916688,0.87433563916688,1.0,0.006901577073666784,0.16512343287467957,0.043970675206949916,0.34271204471588135,0,6,0.13636363636363635,8.002416998351691,0.5846874999999999,0.5546255,0.7503643500000001,0.8027793181818182,0.7899165,0.8907811999999999,9.389883816533509,63.60720800148556,
873,37,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,9,45,2,0.0,0.0,1,0,goal_reached,34,46.84062043356593,34.713109915419565,0.0,0.741089882971409,0.741089882971409,1.0,0.0,0.0,0.06552236650999677,0.42820674180984497,0,22,0.6470588235294118,9.967291000066325,0.5829252647058822,0.554875,0.7182284999999999,0.8033480000000001,0.788896,0.87889945,11.353564264772206,49.12558299838565,
874,37,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,9,45,2,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,2.79998779296875,0.0,0.0,3.0117674846505233e-07,1.8083592294715345e-06,0,21,0.6,6.563708000612678,0.5790832571428571,0.558542,0.6792873999999999,0.8072286000000001,0.79575,0.8819545,7.950019857755535,50.58187499889755,
875,37,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,9,45,2,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,1.0,0.0,0.0,0.004533952820799645,0.08540071547031403,0,21,0.6,8.926332999180886,0.6215380571428571,0.582958,0.8347998,0.8171976285714285,0.8035,0.8939499,10.36506868489517,52.66812500121887,
876,37,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,9,45,2,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,2.79998779296875,0.0,0.0,0.0886130181299652,0.32320237159729004,0,21,0.6,6.788624999899184,0.5814571714285715,0.555833,0.6848999,0.8035296571428572,0.791666,0.8781249,8.173611828470612,50.553375000163214,
877,37,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,4,2,44,37,0.0,0.0,1,0,goal_reached,43,57.911688245431385,53.150729063673246,0.0,0.917789321534177,0.917789321534177,9.799957275390625,0.06533213652966713,0.45679014921188354,0.026722263228973277,0.11485503613948822,0,9,0.20930232558139536,13.21158299833769,0.645954488372093,0.590167,0.9263547,0.8230834186046513,0.805834,0.9144962,14.680620905314434,66.16170800043619,
878,37,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,4,2,44,37,0.0,0.0,1,0,goal_reached,41,56.740115370177584,53.150729063673246,0.0,0.9367398835358923,0.9367398835358923,1.399993896484375,0.0,0.0,0.10590672336313964,0.4611091613769531,0,4,0.0975609756097561,169.17329100033385,0.6116340975609756,0.567417,0.808875,0.8034045609756096,0.788625,0.891042,170.58832965887044,60.591542001930065,
879,37,ppo_shield,stress_density,Stress Density,stereo,0040,4,2,27,9,0.0,0.0,1,0,goal_reached,23,30.041630560342625,24.041630560342615,0.0,0.8002771524685316,0.8002771524685316,1.0,0.0,0.0,0.08587945201554703,0.25560709834098816,0,11,0.4782608695652174,9.763624999322928,0.5830796086956523,0.558834,0.7106752999999999,0.7984819130434783,0.784875,0.8454077999999999,11.145186521062058,33.126624999567866,
880,37,ppo_shield,stress_density,Stress Density,mono,0040,4,2,27,9,0.0,0.0,1,0,goal_reached,23,32.5269119345812,24.041630560342615,0.0,0.7391304347826083,0.7391304347826083,3.1968994140625,0.0,0.0,0.0813058742382206,0.3241182565689087,0,8,0.34782608695652173,6.436416999349603,0.5752264347826087,0.557208,0.6647541999999999,0.8042663043478262,0.791042,0.8867122,7.8159097384800384,33.056166997994296,
881,38,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,1,38,46,0.0,0.0,1,0,goal_reached,55,74.05382386916231,57.62811813689564,0.0,0.7781923353304824,0.7781923353304824,2.0,0.08073260798119009,0.43769291043281555,0.050563156389326125,0.27566781640052795,0,17,0.3090909090909091,12.161624999862397,0.5845946727272727,0.5605,0.7392875999999998,0.8024727454545455,0.792,0.8788661,13.548692418044215,79.49462499891524,
882,38,ppo_shield,baseline_open,Baseline Open,mono,0020,2,1,38,46,0.0,0.1527777761220932,1,0,goal_reached,45,61.56854249492377,57.62811813689564,0.0,0.9359993886755884,0.9359993886755884,1.0,0.00691089584775593,0.16512343287467957,0.009012331588583096,0.0639856830239296,0,7,0.15555555555555556,8.002416998351691,0.5694528666666666,0.554709,0.6580995999999998,0.8035721555555556,0.786041,0.8798166,9.375442020573914,64.44045799798914,
883,38,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,7,47,4,0.0,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.0,0.0,0.10479941213799564,0.36479899287223816,0,20,0.5405405405405406,9.967291000066325,0.5814142972972971,0.555209,0.6945499999999999,0.8063513783783784,0.791083,0.8968999999999999,11.355056675742,53.58529200020712,
884,38,ppo_shield,dense_corridor,Dense Corridor,mono,0050,10,7,47,4,0.27681323885917664,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.007284558917346753,0.27681323885917664,0.17482501332987324,0.45466849207878113,0,20,0.5405405405405406,6.563708000612678,0.5750179729729729,0.557541,0.6510327999999999,0.8005044594594595,0.79225,0.8601504,7.939230433045111,53.03641600039555,
885,38,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,10,7,47,4,0.0,0.0,1,0,goal_reached,38,52.08326112068521,37.12142238654117,0.0,0.712732298012694,0.712732298012694,1.0,0.0,0.0,0.11981896495598658,0.6803423166275024,0,22,0.5789473684210527,8.926332999180886,0.5862873157894737,0.555458,0.80203755,0.8026863421052632,0.7942085,0.88345975,10.315306657075622,54.96150000180933,
886,38,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,10,7,47,4,0.27681323885917664,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.007284558917346753,0.27681323885917664,0.041931044676631474,0.15462803840637207,0,20,0.5405405405405406,6.788624999899184,0.5980180540540541,0.566459,0.7476499999999999,0.8090089729729729,0.791875,0.8947256,8.195652026926211,54.50620799820172,
887,38,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,1,45,38,0.0,0.3078703284263611,1,0,goal_reached,46,64.22539674441614,56.72741841473134,0.0,0.8832552431007491,0.8832552431007491,9.799957275390625,0.07644634143984382,0.43711408972740173,0.007167600110699369,0.04306654632091522,0,6,0.13043478260869565,13.21158299833769,0.58749,0.5589585,0.71660475,0.8045978260869566,0.788146,0.90325,14.603670824424647,66.7839579982683,
888,38,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,1,45,38,0.0,0.15740740299224854,1,0,goal_reached,43,59.154328932550676,56.72741841473134,0.0,0.9589732389562468,0.9589732389562468,1.0,0.004191217605363239,0.15740740299224854,0.002918608516049074,0.02338768169283867,0,5,0.11627906976744186,169.17329100033385,0.6116212325581396,0.57275,0.8085875,0.8239224651162792,0.79075,0.9219955999999999,170.60883469800828,64.37625000035041,
889,38,ppo_shield,stress_density,Stress Density,stereo,0040,2,1,29,9,0.0,0.0,1,0,goal_reached,27,30.313708498984763,28.160255680657446,0.0,0.9289610897195426,0.9289610897195426,1.0,0.0,0.0,0.02566026853339411,0.11292784661054611,0,19,0.7037037037037037,9.763624999322928,0.5907823333333334,0.574542,0.7111088,0.8020292962962964,0.785208,0.870425,11.156436628952559,39.26787499949569,
890,38,ppo_shield,stress_density,Stress Density,mono,0040,2,1,29,9,0.0,0.0,1,0,goal_reached,28,39.18376618407357,28.160255680657446,0.0,0.7186714913612188,0.7186714913612188,1.399993896484375,0.0,0.0,0.003498793224161345,0.016264768317341805,0,10,0.35714285714285715,6.436416999349603,0.5789418928571429,0.5544789999999999,0.6528225999999999,0.7951903928571429,0.784729,0.8725648,7.81054928506389,40.112583999871276,
891,39,ppo_shield,baseline_open,Baseline Open,stereo,0020,1,2,39,45,0.0,0.0,1,0,goal_reached,55,73.22539674441613,57.38466694161429,0.0,0.7836716425300927,0.7836716425300927,2.1968994140625,0.07584118405689619,0.43769291043281555,0.16337021438916313,0.49832600355148315,0,19,0.34545454545454546,12.161624999862397,0.6074576727272728,0.567875,0.7846998999999999,0.810928072727273,0.789458,0.8890663,13.580010745316944,81.41816599891172,
892,39,ppo_shield,baseline_open,Baseline Open,mono,0020,1,2,39,45,0.0,0.4484953284263611,1,0,goal_reached,43,58.740115370177584,57.38466694161429,0.0,0.9769246549820115,0.9769246549820115,1.0,0.014151934534311295,0.4484953284263611,5.283904861541265e-09,2.2255331799669875e-08,0,5,0.11627906976744186,8.002416998351691,0.6408885581395349,0.578625,0.8805833,0.8060349069767443,0.796083,0.8679661000000001,9.449340463467971,65.11420799870393,
893,39,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,48,2,0.0,0.0,1,0,goal_reached,40,54.0832611206852,39.6232255123179,0.0,0.7326338074159368,0.7326338074159368,1.0,0.0,0.0,0.08536841616791055,0.4754856526851654,0,26,0.65,9.967291000066325,0.6519156500000001,0.5913335,0.99879965,0.812967725,0.8003750000000001,0.8856228999999999,11.432174375066325,61.44225000025472,
894,39,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,48,2,0.16666662693023682,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.004166665673255921,0.16666662693023682,0.02721499054318379,0.1948830932378769,0,23,0.5897435897435898,6.563708000612678,0.6328557948717951,0.582041,0.8277417,0.8157436153846154,0.809917,0.8827494,8.012307410869088,59.187582999584265,
895,39,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,48,2,0.0,0.0,1,0,goal_reached,43,59.982756057296854,39.6232255123179,0.0,0.6605769410540077,0.6605769410540077,1.0,0.0,0.0,0.1753645205323512,0.4930454194545746,0,25,0.5813953488372093,8.926332999180886,0.6277442558139537,0.587042,0.8225505999999999,0.8179544883720931,0.801333,0.8915831,10.372031743366932,65.22016700182576,
896,39,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.004166665673255921,0.16666662693023682,3.372576739847475e-09,3.6323587693232184e-08,0,23,0.5897435897435898,6.788624999899184,0.6301976923076923,0.585708,0.8275955,0.8204423846153847,0.801083,0.8832875,8.23926507682226,59.19995799922617,
897,39,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,1,0,goal_reached,48,65.39696961966995,57.0087712549569,0.0,0.8717341428280789,0.8717341428280789,6.396881103515625,0.07053886000447128,0.45871904492378235,0.08981763781131544,0.4861055612564087,0,11,0.22916666666666666,13.21158299833769,0.6276414375,0.570125,0.8494103,0.8023271875,0.7889165,0.8723375,14.641551623337689,71.8816250009695,
898,39,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,1,0,goal_reached,45,63.63961030678923,57.0087712549569,0.0,0.8958064164776173,0.8958064164776173,1.0,0.006579609182865724,0.15740740299224854,0.000625590439313745,0.011322378180921078,0,5,0.1111111111111111,169.17329100033385,0.642841711111111,0.567833,0.9558827999999996,0.8043518888888891,0.792875,0.8807419999999999,170.62048460033387,68.06895800036727,
899,39,ppo_shield,stress_density,Stress Density,stereo,0040,1,2,29,9,0.0,0.0,1,0,goal_reached,28,30.899494936611667,28.861739379323623,0.0,0.9340521402868115,0.9340521402868115,1.0,0.0,0.0,6.369152190028741e-07,2.5274964627897134e-06,0,21,0.75,9.763624999322928,0.6477261785714286,0.569625,0.9341851999999998,0.7974285357142856,0.791833,0.8566045999999999,11.208779713608642,42.28129100010847,
900,39,ppo_shield,stress_density,Stress Density,mono,0040,1,2,29,9,0.0,0.0,1,0,goal_reached,29,40.59797974644666,28.861739379323623,0.0,0.710915655399078,0.710915655399078,1.399993896484375,0.0,0.0,0.01715903321796092,0.18255731463432312,0,11,0.3793103448275862,6.436416999349603,0.6599223793103447,0.572292,1.0043414,0.8021393103448277,0.791125,0.8973913999999998,7.898478689004776,44.31291600121767,
901,40,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,2,38,46,0.0,0.0,1,0,goal_reached,49,66.81118318204304,56.85068161420758,0.0,0.8509156537357573,0.8509156537357573,2.0,0.09891974780708551,0.45640426874160767,0.07454392295189201,0.3442978858947754,0,11,0.22448979591836735,12.161624999862397,0.650280612244898,0.579125,0.9908833999999997,0.8044387346938776,0.791958,0.8975833999999999,13.616344346801174,74.49158300005365,
902,40,ppo_shield,baseline_open,Baseline Open,mono,0020,2,2,38,46,0.0,0.1527777761220932,1,0,goal_reached,44,59.740115370177584,56.85068161420758,0.0,0.9516332745916922,0.9516332745916922,1.0,0.0074545604901181325,0.16512343287467957,0.03379709630448815,0.16095076501369476,0,7,0.1590909090909091,8.002416998351691,0.6512972954545455,0.5933124999999999,0.9418481500000001,0.8077840454545455,0.7906040000000001,0.89106425,9.461498339260782,67.24416599899996,
903,40,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,47,2,0.0,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.0,0.0,0.06093677388996639,0.4714832603931427,0,23,0.5897435897435898,9.967291000066325,0.6513866666666667,0.572833,0.9968956,0.798231717948718,0.788041,0.8738869,11.416909384681711,59.05379199975869,
904,40,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,47,2,0.16666662693023682,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.004166665673255921,0.16666662693023682,0.05567781672180416,0.3621276915073395,0,23,0.5897435897435898,6.563708000612678,0.6346432564102563,0.582667,0.8784669,0.8092030256410256,0.790625,0.880075,8.00755428266396,58.966958000382874,
905,40,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,47,2,0.0,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.0,0.0,0.07729066443212895,0.34740304946899414,0,23,0.5897435897435898,8.926332999180886,0.6489797435897435,0.580209,0.8783206000000001,0.8086378461538463,0.792209,0.8856416,10.383950588924476,59.55812499814783,
906,40,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,47,2,0.16666662693023682,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.004166665673255921,0.16666662693023682,0.008341928066420224,0.038037121295928955,0,23,0.5897435897435898,6.788624999899184,0.6382884102564103,0.587542,0.8277541,0.8109529743589743,0.797583,0.865258,8.237866384514568,59.2892920030863,
