episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,reason,proposed_score,selected_score,obstacle_risk,hazard_risk,distance_to_goal,shield_decision_latency_ms
735,23,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,29,39,8,3,5,obstacle_risk,204.55934108496953,-11.426106688372244,0.0,0.004662760999053717,8.94427190999916,0.779167
735,23,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,31,41,8,3,5,obstacle_risk,10214.39146498984,-12.04036096973709,0.0,0.003915071953088045,7.211102550927978,0.771667
735,23,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,32,42,7,3,5,lookahead_safer,-5.946258245821334,-12.00352461492864,0.0,0.001706863404251635,5.830951894845301,0.775
735,23,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,33,43,6,3,5,lookahead_safer,-6.2925352782644755,-11.661511888008537,0.0,0.0006818770198151469,4.47213595499958,0.771917
735,23,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,35,45,6,3,5,lookahead_safer,-3.7083035767909314,-12.781995521978196,0.0,0.0004036416357848793,2.8284271247461903,0.772375
735,23,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,36,46,5,3,5,negative_progress,-2.67103210246496,-8.850936518743502,0.0,0.0001353941479464993,1.4142135623730951,0.78275
735,23,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,37,47,4,3,5,negative_progress,-1.1101225678794624,-6.212090853930586,0.0,4.1615214286139235e-05,0.0,0.777083
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,21,16,3,5,lookahead_safer,-2.133249695265412,-7.518715355540825,0.0,0.0953543484210968,28.635642126552707,0.787791
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,12,22,15,3,5,lookahead_safer,-1.0880299495329835,-7.185566604415636,0.0,0.12992677092552185,27.313000567495326,0.889292
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,13,23,14,3,5,lookahead_safer,-0.5304139076808871,-7.252023510963058,0.0,0.14404051005840302,26.0,0.78475
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,14,24,13,3,5,lookahead_safer,-0.8292044449113183,-7.698569641733382,0.0,0.12992677092552185,24.698178070456937,0.778791
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,15,25,12,3,5,lookahead_safer,-1.9504092860324995,-8.317419939330515,0.0,0.0953543484210968,23.40939982143925,0.785334
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,16,26,11,3,5,lookahead_safer,-3.473940542255857,-8.861404435027877,0.0,0.05693906545639038,22.135943621178654,0.786042
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,18,28,11,3,5,lookahead_safer,-3.6726372233876354,-9.249197835840583,0.0,0.05693906545639038,20.248456731316587,0.773333
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,20,30,11,3,5,lookahead_safer,-4.608760659242563,-9.87622893686866,0.0,0.03769347444176674,18.384776310850235,0.798
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,22,32,11,3,5,lookahead_safer,-5.464678179721778,-10.522974910265209,0.0,0.01651877723634243,16.55294535724685,0.793625
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,24,34,11,3,5,lookahead_safer,-5.7799247297189735,-11.061225001209381,0.0,0.004792315885424614,14.7648230602334,0.870666
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,26,36,11,3,5,lookahead_safer,-5.563223423938613,-11.490670977112082,0.0,0.0024210596457123756,13.038404810405298,0.79825
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,27,37,10,3,5,lookahead_safer,-5.85530743471986,-11.546197028445942,0.0,0.0011519036488607526,11.661903789690601,0.789792
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,28,38,9,3,5,lookahead_safer,-6.142822784443339,-11.552340733527615,0.0,0.0005021982360631227,10.295630140987,0.794125
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,29,39,8,3,5,lookahead_safer,-6.443723572883011,-11.484595072004359,0.0,0.00020062380644958466,8.94427190999916,0.79975
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,31,41,8,3,5,lookahead_safer,-5.774108396416894,-12.088618690883091,0.0,0.00014144113811198622,7.211102550927978,0.781417
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,32,42,7,3,5,lookahead_safer,-6.024044264934501,-12.024273625861017,0.0,4.744382022181526e-05,5.830951894845301,0.787125
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,33,43,6,3,5,lookahead_safer,-6.326005451653581,-11.669687903862215,0.0,1.4582496987713967e-05,4.47213595499958,0.776583
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,35,45,6,3,5,lookahead_safer,-3.7278169203932157,-12.786764319217202,0.0,7.248003839777084e-06,2.8284271247461903,0.885416
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,36,46,5,3,5,negative_progress,-2.67819131841887,-8.85253626109771,0.0,1.8705412685449119e-06,1.4142135623730951,0.793959
736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,37,47,4,3,5,negative_progress,-1.112696844287882,-6.212727788412513,0.0,4.4234843699086923e-07,0.0,0.783416
737,23,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,28,30,28,3,4,obstacle_risk,204.15504865478997,-5.972240671261872,0.06269289553165436,3.856354669551365e-05,18.027756377319946,0.79375
737,23,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,40,42,38,3,5,lookahead_safer,1.5950885008534514,-8.287557162236535,0.018904322758316994,2.6008362130625073e-13,3.0,0.782125
737,23,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,41,43,37,3,5,obstacle_risk,210.0108718321432,-6.031691160161338,0.0,1.373454979304925e-13,2.23606797749979,0.792542
737,23,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,42,44,36,3,5,obstacle_risk,207.03728876536434,-2.212031047660995,0.0,6.66105083417523e-14,2.23606797749979,0.883166
737,23,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,44,45,36,3,6,lookahead_safer,9.610376412682118,3.3663354972128205,0.0,1.5337552530651256e-14,2.0,0.829167
737,23,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,46,45,38,3,1,obstacle_risk+negative_progress,215.25668559878406,2.3526742538746057,0.3078703284263611,3.6075527093881125e-15,0.0,0.79375
738,23,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,39,41,38,3,5,obstacle_risk,10216.011793832944,-9.353430837382115,0.0,5.840754102592882e-09,4.0,0.78025
738,23,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,40,42,38,3,4,lookahead_safer,-0.4922101694530723,-8.949999989146015,0.0,9.973603054547198e-10,3.0,0.856916
738,23,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,41,43,38,3,4,obstacle_risk,205.32187951485517,-7.992283978313577,0.0,1.5623936866493437e-10,2.0,0.797417
738,23,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,42,44,38,3,4,obstacle_risk,213.08664389093437,-4.192592636307048,0.0,2.975560423057466e-11,1.0,0.805375
738,23,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,43,45,38,3,4,obstacle_risk,10220.788114532037,0.05586408011994015,0.15740740299224854,8.078237731523608e-12,0.0,0.809292
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,1,3,0,3,5,lookahead_safer,210.1137234994871,3.754404493385832,0.0,0.44451645016670227,27.51363298439521,0.806166
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,2,4,0,3,4,lookahead_safer,202.77011028502957,2.531536922721226,0.0,0.4753480851650238,26.570660511172846,0.868125
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,3,5,0,3,4,lookahead_safer,202.67144244589218,2.4393681092424897,0.0,0.4860934019088745,25.632011235952593,0.8105
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,4,6,0,3,4,lookahead_safer,201.82273185114613,1.6472346062681014,0.0,0.4753480851650238,24.698178070456937,0.798708
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,5,7,0,3,4,lookahead_safer,200.64744512940078,0.5756970583087323,0.0,0.44451645016670227,23.769728648009426,0.812167
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,15,17,9,3,4,obstacle_risk,209.76055515234432,-7.79446577342848,0.0,0.023776285350322723,12.0,0.805125
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,16,18,9,3,4,obstacle_risk,208.41064340096543,-8.030554818020512,0.0,0.013597052544355392,11.0,0.802375
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,17,19,9,3,4,obstacle_risk,10211.716539381561,-8.20804944865716,0.0,0.007435833103954792,10.0,0.837875
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,18,20,9,3,4,obstacle_risk,10211.785855597253,-8.348290010991816,0.0,0.0038886473048478365,9.0,0.914333
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,19,21,9,3,4,obstacle_risk,10211.689060201157,-8.466151941536616,0.0,0.001944695133715868,8.0,0.800458
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,20,22,9,3,4,obstacle_risk,10211.608240276963,-8.571286639693426,0.0,0.0009300120873376727,7.0,0.803625
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,21,23,9,3,4,obstacle_risk,10211.540711811846,-8.669557567576218,0.0,0.0004253140068612993,6.0,0.797166
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,22,24,9,3,4,obstacle_risk,10211.48784676881,-8.764314031489388,0.0,0.00018600081966724247,5.0,0.81125
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,23,25,9,3,4,obstacle_risk,10211.456417320576,-8.85736027025123,0.0,7.778647704981267e-05,4.0,0.785583
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,24,26,9,3,4,obstacle_risk,10211.464135222175,-8.949614928683513,0.0,3.110837860731408e-05,3.0,0.895833
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,25,27,9,3,4,obstacle_risk,10210.692373778615,-9.04152087104353,0.0,1.1896925570908934e-05,2.0,0.812042
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,26,28,9,3,4,obstacle_risk,10215.289622801534,-5.766613853688167,0.0,4.350870767666493e-06,1.0,0.806833
739,23,ppo_shield,stress_density,Stress Density,stereo,0040,27,29,9,3,4,obstacle_risk,10219.233355080742,-4.1416438342366515,0.0,1.5216040765153593e-06,0.0,0.819875
740,23,ppo_shield,stress_density,Stress Density,mono,0040,1,1,2,3,1,hazard_risk,372.2894866579008,217.55456234756014,0.0,0.5944172739982605,28.861739379323623,0.8225
740,23,ppo_shield,stress_density,Stress Density,mono,0040,2,0,3,3,1,lookahead_safer,370.84885033259366,12.674636474171448,0.0,0.4753480851650238,29.614185789921695,0.800209
740,23,ppo_shield,stress_density,Stress Density,mono,0040,3,0,4,3,1,lookahead_safer,203.9520877804495,5.473130414398272,0.0,0.44451645016670227,29.427877939124322,0.802417
740,23,ppo_shield,stress_density,Stress Density,mono,0040,18,15,17,3,5,lookahead_safer,-5.740505543705018,-11.077241692706298,0.0,0.0005947428289800882,16.1245154965971,0.893417
740,23,ppo_shield,stress_density,Stress Density,mono,0040,19,16,16,3,5,lookahead_safer,-5.972713631244368,-11.103141496553672,0.0,0.0007112019811756909,14.7648230602334,0.7825
740,23,ppo_shield,stress_density,Stress Density,mono,0040,21,18,16,3,5,lookahead_safer,-5.682517266919891,-11.517925283736027,0.0,0.0002432262699585408,13.038404810405298,0.783708
740,23,ppo_shield,stress_density,Stress Density,mono,0040,22,19,15,3,5,lookahead_safer,-5.914995927642922,-11.55673142448208,0.0,0.0002432262699585408,11.661903789690601,0.84725
740,23,ppo_shield,stress_density,Stress Density,mono,0040,23,20,14,3,5,lookahead_safer,-6.169940430466156,-11.554982278840367,0.0,0.00022242244449444115,10.295630140987,0.955708
740,23,ppo_shield,stress_density,Stress Density,mono,0040,24,21,13,3,5,lookahead_safer,-6.454761208532711,-11.484147858859075,0.0,0.00018600081966724247,8.94427190999916,0.884125
740,23,ppo_shield,stress_density,Stress Density,mono,0040,26,23,13,3,5,lookahead_safer,-5.782237191464818,-12.08970925835539,0.0,4.067925692652352e-05,7.211102550927978,0.807375
740,23,ppo_shield,stress_density,Stress Density,mono,0040,27,24,12,3,5,lookahead_safer,-6.026885332761271,-12.024423766809202,0.0,2.8447593649616465e-05,5.830951894845301,0.801833
740,23,ppo_shield,stress_density,Stress Density,mono,0040,28,25,11,3,5,lookahead_safer,-6.326888092156251,-11.66960371576513,0.0,1.8192238712799735e-05,4.47213595499958,0.800292
740,23,ppo_shield,stress_density,Stress Density,mono,0040,30,27,11,3,5,lookahead_safer,-3.728283468160935,-12.786809937201117,0.0,2.7823823529615765e-06,2.8284271247461903,0.810708
740,23,ppo_shield,stress_density,Stress Density,mono,0040,31,28,10,3,5,negative_progress,-2.6783125191234296,-8.852536148240027,0.0,1.4879683476465289e-06,1.4142135623730951,0.802083
740,23,ppo_shield,stress_density,Stress Density,mono,0040,32,29,9,3,5,negative_progress,-1.1127167393412378,-6.212720216114951,0.0,7.276771043507324e-07,0.0,0.80525
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,14,15,15,3,4,obstacle_risk,283.1975072147101,1.1255907128229659,0.0364583320915699,0.00019639352103695273,38.41874542459709,1.0025
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,15,16,15,3,4,obstacle_risk,284.8804361689658,1.897283841478366,0.032021600753068924,0.00012073502875864506,37.8021163428716,0.865042
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,16,17,14,3,5,obstacle_risk,213.33647265584995,6.417402552527367,0.16396604478359222,3.299005038570613e-05,38.01315561749642,0.88725
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,23,24,19,3,5,obstacle_risk,213.19094794214476,2.4132529941164838,0.0,6.222241609066259e-06,30.01666203960727,0.804292
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,28,29,22,3,5,obstacle_risk,201.73119766674114,1.2388949021021978,0.0,0.0003329000319354236,25.079872407968907,0.797
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,33,33,27,3,2,obstacle_risk,205.03414099318485,-5.123485152205168,0.038194440305233,0.0482051856815815,18.973665961010276,0.783
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,35,33,29,3,1,obstacle_risk,210.11371132309392,-3.1948653721325684,0.0,0.11982036381959915,17.08800749063506,0.887583
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,37,34,31,3,2,obstacle_risk,210.15993705940554,-1.1972520450820887,0.0,0.2883000671863556,14.866068747318506,0.82275
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,38,34,32,3,2,obstacle_risk,210.4898021215565,0.43353435576797794,0.0,0.3619961440563202,13.92838827718412,0.787541
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,39,34,33,3,2,obstacle_risk,213.46769206011456,0.8290041452437846,0.0,0.4259098470211029,13.0,0.805125
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,40,33,34,3,1,obstacle_risk,213.9014404917709,1.6090124802759997,0.0,0.37396132946014404,12.529964086141668,0.821208
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,42,34,36,3,2,lookahead_safer,201.1246704325859,0.2659177733514362,0.0,0.4695543944835663,10.295630140987,0.805583
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,43,34,37,3,2,lookahead_safer,202.67114086661283,-0.8433837635412772,0.0,0.4259098470211029,9.433981132056603,0.801833
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,45,35,39,3,2,lookahead_safer,7.57165640120258,-0.3670016689999017,0.0,0.33920204639434814,7.211102550927978,0.80925
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,46,35,40,3,2,lookahead_safer,9.617663517492273,-0.1847608273288237,0.009645061567425728,0.25313591957092285,6.4031242374328485,1.115375
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,47,34,41,3,1,obstacle_risk,209.38675439927871,1.1596744544999078,0.0038580247201025486,0.15044918656349182,6.4031242374328485,0.845375
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,49,35,43,3,2,obstacle_risk,200.18303385765003,-1.4863803558775268,0.005401234608143568,0.0712142214179039,4.47213595499958,0.850125
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,50,35,44,3,2,obstacle_risk,200.70891826132387,-0.6826482197716501,0.14949846267700195,0.04097132757306099,4.123105625617661,0.799667
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,54,39,46,3,5,negative_progress,1.7198852818454473,-6.470211876689527,0.008680555038154125,0.011157586239278316,1.0,0.791167
741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,55,39,45,3,6,negative_progress,7.071413410742739,-3.725410946086049,0.0,0.022087568417191505,0.0,0.815708
742,24,ppo_shield,baseline_open,Baseline Open,mono,0020,28,29,29,3,4,lookahead_safer,200.20829799476388,0.8619874924949278,0.0,0.3826216161251068,18.867962264113206,0.807042
742,24,ppo_shield,baseline_open,Baseline Open,mono,0020,38,37,39,3,1,obstacle_risk,10216.187446406788,-6.909732562789235,0.0,0.011157586239278316,6.324555320336759,0.793125
742,24,ppo_shield,baseline_open,Baseline Open,mono,0020,39,37,40,3,2,lookahead_safer,-0.7538191217603107,-7.868630687476058,0.0,0.0078022535890340805,5.385164807134504,0.795584
742,24,ppo_shield,baseline_open,Baseline Open,mono,0020,40,37,41,3,2,lookahead_safer,-2.114013389007294,-8.524637448502112,0.0,0.005112394690513611,4.47213595499958,0.783542
742,24,ppo_shield,baseline_open,Baseline Open,mono,0020,42,38,43,3,2,obstacle_risk,210.97910102139053,-6.985318633730415,0.009066358208656311,0.0033498757984489202,2.23606797749979,1.100166
742,24,ppo_shield,baseline_open,Baseline Open,mono,0020,43,38,44,3,2,obstacle_risk,208.9059564036776,-4.306529012165284,0.0,0.0018059118883684278,1.4142135623730951,0.803875
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,1,10,8,3,5,obstacle_risk,213.22659481225466,-6.9884334943523525,0.0,0.00017623497114982456,38.47076812334269,0.79875
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,3,12,8,3,5,obstacle_risk,211.13421682302598,-7.2086974401401624,0.0,0.0008521665586158633,36.49657518178932,0.8415
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,5,14,8,3,5,obstacle_risk,10214.203491268972,-7.3724929530032925,0.0,0.0034906903747469187,34.52535300326414,0.798
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,7,16,8,3,5,obstacle_risk,212.7570741012017,-7.371327427335789,0.0,0.012113026343286037,32.55764119219941,1.104834
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,18,8,3,5,obstacle_risk,212.70010716582865,-6.993519974528726,0.0,0.03560807555913925,30.59411708155671,0.809
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,20,8,3,5,obstacle_risk,10215.779482783315,-5.9407096391883565,0.0,0.08867451548576355,28.635642126552707,0.812917
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,13,22,8,3,5,obstacle_risk,10217.392261326993,-3.9779448422799133,0.0,0.18706977367401123,26.68332812825267,0.815792
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,15,24,9,3,4,obstacle_risk,10219.876014432091,-0.3418446551724075,0.0,0.2891499400138855,25.0,0.796375
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,16,25,8,3,5,obstacle_risk,10223.527764448832,3.229845457166662,0.0,0.41997697949409485,23.769728648009426,0.787125
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,18,25,9,3,0,obstacle_risk,10231.25575134182,14.690351058178612,0.0,0.3632333278656006,24.041630560342615,0.819583
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,19,24,8,3,7,obstacle_risk,10229.035416439321,9.700970679405705,0.0,0.33432042598724365,24.73863375370596,0.789166
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,20,25,7,3,5,loop_prevention,10.16259004880154,4.675900048460729,0.0,0.4658583998680115,23.53720459187964,0.826458
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,25,6,3,6,lookahead_safer,211.44166160061638,10.092112191663546,0.0,0.4957594573497772,23.345235059857504,0.800208
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,22,24,5,3,7,lookahead_safer,212.49311456840587,11.580318741049533,0.0,0.4029156267642975,24.186773244895647,0.805125
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,25,4,3,5,loop_prevention,12.536480900952311,5.101249098174037,0.0,0.4957594573497772,23.08679276123039,0.80425
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,24,25,3,3,6,lookahead_safer,211.38626336046778,8.302354201505988,0.0,0.4658583998680115,23.021728866442675,0.854334
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,25,2,3,6,lookahead_safer,210.9036799608586,5.742639139627422,0.0,0.41997697949409485,23.0,0.804167
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,26,26,1,3,5,lookahead_safer,208.64467319647395,1.1294216330273974,0.0,0.4377608001232147,22.02271554554524,0.805
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,27,0,3,5,lookahead_safer,208.79010057529518,1.2726491809342275,0.0,0.41997697949409485,21.095023109728988,0.786708
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,28,28,0,3,4,lookahead_safer,203.89282010966107,3.1276364142961377,0.0,0.4658583998680115,20.09975124224178,0.765458
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,29,29,0,3,4,lookahead_safer,206.68288883835856,5.866322253917434,0.0,0.4957594573497772,19.1049731745428,0.852708
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,30,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.782875
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.859167
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,32,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.808042
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,33,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.781084
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,34,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.786375
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,35,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.843583
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,36,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.7765
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,37,28,0,3,0,lookahead_safer,202.41277869634914,15.577886090227082,0.0,0.4658583998680115,20.09975124224178,0.796875
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,38,29,0,3,4,lookahead_safer,209.18288883835856,11.366322253917435,0.0,0.4957594573497772,19.1049731745428,0.798083
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.802709
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,40,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.79975
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,41,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.78125
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,42,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.888375
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,43,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.781542
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,44,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.795375
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,45,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.786584
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,46,28,0,3,0,lookahead_safer,202.41277869634914,15.577886090227082,0.0,0.4658583998680115,20.09975124224178,0.773833
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,47,29,0,3,4,lookahead_safer,209.18288883835856,11.366322253917435,0.0,0.4957594573497772,19.1049731745428,0.794708
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,48,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.780083
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,49,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.791042
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,50,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.7895
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,51,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.985708
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,52,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.7995
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,53,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.792958
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,54,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.80075
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,55,28,0,3,0,lookahead_safer,202.41277869634914,15.577886090227082,0.0,0.4658583998680115,20.09975124224178,0.782875
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,56,29,0,3,4,lookahead_safer,209.18288883835856,11.366322253917435,0.0,0.4957594573497772,19.1049731745428,0.786
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,57,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.792334
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,58,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.841125
743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,59,29,0,3,6,lookahead_safer,202.41277869634914,16.34021259241234,0.0,0.4957594573497772,19.1049731745428,0.786542
