perturbation_type,severity,severity_value,perturbation_seed,perturbation_latency_ms,base_perception_latency_ms,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,start_row,start_col,goal_row,goal_col,start_obstacle_risk,goal_obstacle_risk,start_perceived_obstacle_risk,goal_perceived_obstacle_risk,success,collided,done_reason,steps,path_length,start_distance,final_distance,path_efficiency,progress_efficiency,min_obstacle_distance_cells,mean_obstacle_risk,max_obstacle_risk,mean_perceived_obstacle_risk,max_perceived_obstacle_risk,mean_hazard_risk,max_hazard_risk,hazard_exposure_steps,shield_interventions,shield_intervention_rate,perception_latency_ms,avg_ppo_decision_latency_ms,p50_ppo_decision_latency_ms,p95_ppo_decision_latency_ms,avg_shield_decision_latency_ms,p50_shield_decision_latency_ms,p95_shield_decision_latency_ms,avg_total_inference_latency_ms,elapsed_ms,selected_visual
depth_noise,extreme,0.22,128580,0.080917,8.926332999180886,1725,22,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,9,45,2,0.0,0.0,0.0,0.3602553606033325,1,0,goal_reached,52,68.98275605729684,34.713109915419565,0.0,0.5032143089004297,0.5032143089004297,1.0,0.0,0.0,0.031226686781869746,0.3602553606033325,0.09684306981779507,0.4519460201263428,0,37,0.7115384615384616,9.007249999180885,0.6361346923076923,0.562187,0.9281855999999996,0.8032683461538461,0.7918540000000001,0.8727086999999999,10.446653037642424,78.33641599791008,
depth_noise,extreme,0.22,118308,0.05425,6.788624999899184,1726,22,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,9,45,2,0.0,0.0,0.1190129742026329,0.2747512757778168,1,0,goal_reached,39,53.08326112068521,34.713109915419565,0.0,0.6539370261465105,0.6539370261465105,2.79998779296875,0.0,0.0,0.02181025610479992,0.2747512757778168,0.006567734019940019,0.06153112277388573,0,25,0.6410256410256411,6.842874999899184,0.6339038205128207,0.559375,0.9189875,0.8018439743589745,0.786417,0.8740753,8.278622794770978,58.62170899854391,
depth_noise,extreme,0.22,128109,0.054875,13.21158299833769,1727,22,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,4,2,44,37,0.0,0.0,0.19058944284915924,0.33417177200317383,0,0,max_steps,200,252.6051224213836,53.150729063673246,2.0,0.0,0.20249284168650422,10.59686279296875,0.0351608063937605,0.7658178210258484,0.07088357255798741,0.48142433166503906,0.30712162022757583,0.49186569452285767,0,137,0.685,13.266457998337689,0.63771754,0.5593545,0.9595520499999997,0.80531458,0.791937,0.8810166999999999,14.709490118337689,301.860667001165,
depth_noise,extreme,0.22,117861,0.09725,169.17329100033385,1728,22,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,4,2,44,37,0.0,0.0,0.0,0.5109831690788269,0,0,max_steps,200,267.9310242291884,53.150729063673246,1.0,0.0,0.19464236817556252,1.0,0.021942754289997157,0.15740740299224854,0.0394633216493814,0.40880197286605835,0.10302784442312411,0.49186569452285767,0,117,0.585,169.27054100033385,0.558310835,0.5388125,0.6584899,0.79230372,0.7825205,0.8680149,170.62115555533384,281.84287499971106,
depth_noise,extreme,0.22,119686,0.060167,9.763624999322928,1729,22,ppo_shield,stress_density,Stress Density,stereo,0040,4,2,27,9,0.0,0.0,0.0,0.18678605556488037,0,0,max_steps,200,221.124891681028,24.041630560342615,3.0,0.0,0.09515722269157786,1.0,0.0,0.0,0.043352323500856535,0.19520333409309387,0.3759274324401079,0.4724120795726776,0,171,0.855,9.823791999322928,0.56923146,0.5422914999999999,0.7251106999999998,0.795406485,0.7846455,0.87026695,11.188429944322927,285.0845840002876,
depth_noise,extreme,0.22,109760,0.056958,6.436416999349603,1730,22,ppo_shield,stress_density,Stress Density,mono,0040,4,2,27,9,0.0,0.0,0.0,0.002215706743299961,1,0,goal_reached,24,32.284271247461916,24.041630560342615,0.0,0.7446855583655985,0.7446855583655985,3.1968994140625,0.0,0.0,0.01932692516595125,0.16899248957633972,0.001258055696728233,0.0068804360926151276,0,10,0.4166666666666667,6.493374999349603,0.5598958333333334,0.5404375,0.6627981999999999,0.7984827083333332,0.787458,0.8718874999999998,7.8517535410162695,33.983458000875544,
depth_noise,extreme,0.22,112446,0.051417,12.161624999862397,1731,23,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,1,38,46,0.0,0.0,0.31677746772766113,0.16237317025661469,1,0,goal_reached,53,69.56854249492376,57.62811813689564,0.0,0.828364603744582,0.828364603744582,1.399993896484375,0.09819744004764491,0.4911264479160309,0.12336886363724868,0.4730246663093567,0.06076590159807816,0.4047029912471771,0,18,0.33962264150943394,12.213041999862398,0.5587956226415095,0.539875,0.6625502,0.7953844905660375,0.785708,0.8820085999999999,13.567222113069946,74.79720799892675,
depth_noise,extreme,0.22,102872,0.057083,8.002416998351691,1732,23,ppo_shield,baseline_open,Baseline Open,mono,0020,2,1,38,46,0.0,0.1527777761220932,0.0,0.0,1,0,goal_reached,45,63.22539674441613,57.62811813689564,0.0,0.9114710401874255,0.9114710401874255,1.0,0.015549515212035698,0.3888888359069824,0.10910952864619701,0.41504397988319397,0.01550499982522596,0.08758480846881866,0,5,0.1111111111111111,8.059499998351692,0.5544806222222222,0.539042,0.6198256,0.7891074222222223,0.78,0.874467,9.403088042796137,63.028832999407314,
depth_noise,extreme,0.22,118206,0.055958,9.967291000066325,1733,23,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,7,47,4,0.0,0.0,0.0,0.0,1,0,goal_reached,38,52.08326112068521,37.12142238654117,0.0,0.712732298012694,0.712732298012694,1.0,0.0,0.0,0.017344348550511476,0.25430282950401306,0.10780219619641047,0.4800091087818146,0,22,0.5789473684210527,10.023249000066325,0.5484692368421052,0.5373749999999999,0.64436865,0.7907258157894738,0.7847705,0.8606795500000001,11.362444052697905,53.02954100261559,
depth_noise,extreme,0.22,108374,0.052875,6.563708000612678,1734,23,ppo_shield,dense_corridor,Dense Corridor,mono,0050,10,7,47,4,0.27681323885917664,0.0,0.34768974781036377,0.01656295545399189,1,0,goal_reached,39,53.4974746830583,37.12142238654117,0.0,0.6938911155426345,0.6938911155426345,1.0,0.006920330971479416,0.27681323885917664,0.026336650107987226,0.34768974781036377,0.07950321225439524,0.5506604313850403,0,22,0.5641025641025641,6.616583000612678,0.5512501282051281,0.534667,0.6157417,0.7933461794871794,0.783,0.8882500000000001,7.9611793083049855,54.6499580013915,
depth_noise,extreme,0.22,128631,0.05575,8.926332999180886,1735,23,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,10,7,47,4,0.0,0.0,0.0,0.0,1,0,goal_reached,38,50.42640687119283,37.12142238654117,0.0,0.7361504554818397,0.7361504554818397,1.0,0.0,0.0,0.03375161448732401,0.3128293454647064,0.008783221602056867,0.09996453672647476,0,24,0.631578947368421,8.982082999180886,0.5503212894736841,0.538771,0.6299955,0.7948070789473685,0.7874165,0.8592581,10.327211367601938,53.28729199754889,
depth_noise,extreme,0.22,118357,0.058084,6.788624999899184,1736,23,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,10,7,47,4,0.27681323885917664,0.0,0.16551809012889862,0.0,1,0,goal_reached,40,54.91168824543139,37.12142238654117,0.0,0.6760204170125773,0.6760204170125773,1.0,0.0067515424111994305,0.27681323885917664,0.018962955988216693,0.16551809012889862,0.05229018065259014,0.312161922454834,0,22,0.55,6.846708999899184,0.613723,0.5566875,0.8549294999999998,0.8015572500000001,0.787812,0.8689475999999999,8.261989249899184,59.14166699949419,
depth_noise,extreme,0.22,128160,0.052583,13.21158299833769,1737,23,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,1,45,38,0.0,0.3078703284263611,0.024850107729434967,0.1829981505870819,1,0,goal_reached,45,61.982756057296854,56.72741841473134,0.0,0.9152129079625391,0.9152129079625391,9.799957275390625,0.07860305743372958,0.45679014921188354,0.09671413930861847,0.377411425113678,0.04840439038315939,0.25875991582870483,0,7,0.15555555555555556,13.26416599833769,0.5638823777777778,0.543166,0.7098996,0.7997056222222222,0.788792,0.8752913999999998,14.62775399833769,63.98095800250303,
depth_noise,extreme,0.22,117910,0.055917,169.17329100033385,1738,23,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,1,45,38,0.0,0.15740740299224854,0.0,0.0,1,0,goal_reached,43,59.98275605729686,56.72741841473134,0.0,0.9457287751257053,0.9457287751257053,1.0,0.0035774409770965576,0.15740740299224854,0.05239044565876776,0.2951090931892395,0.018036704356144996,0.13861164450645447,0,4,0.09302325581395349,169.22920800033384,0.556813976744186,0.538583,0.6642880999999999,0.7909951860465116,0.780583,0.8480669999999999,170.57701716312454,60.410040998249315,
depth_noise,extreme,0.22,119735,0.051334,9.763624999322928,1739,23,ppo_shield,stress_density,Stress Density,stereo,0040,2,1,29,9,0.0,0.0,0.0,0.012195063754916191,1,0,goal_reached,27,34.45584412271572,28.160255680657446,0.0,0.8172853226397151,0.8172853226397151,1.0,0.0,0.0,0.046560181313127814,0.23310314118862152,0.19214271345424144,0.4860934019088745,0,14,0.5185185185185185,9.81495899932293,0.5518518888888889,0.53775,0.6324419,0.7903581481481481,0.781292,0.8445463,11.157169036359965,37.818917000549845,
depth_noise,extreme,0.22,109807,0.054167,6.436416999349603,1740,23,ppo_shield,stress_density,Stress Density,mono,0040,2,1,29,9,0.0,0.0,0.23435832560062408,0.0,1,0,goal_reached,32,44.01219330881975,28.160255680657446,0.0,0.6398285012306878,0.6398285012306878,1.399993896484375,0.0,0.0,0.04746872890797077,0.2956925928592682,0.14369661902407305,0.6797344088554382,0,16,0.5,6.490583999349603,0.571751375,0.545812,0.7164399499999999,0.79674996875,0.7830625,0.8786397,7.859085343099603,45.65241700038314,
depth_noise,extreme,0.22,112494,0.055792,12.161624999862397,1741,24,ppo_shield,baseline_open,Baseline Open,stereo,0020,1,2,39,45,0.0,0.0,0.0,0.0203448124229908,1,0,goal_reached,48,62.497474683058286,57.38466694161429,0.0,0.9181917706695761,0.9181917706695761,1.0,0.10293838930107196,0.5225694179534912,0.0946332222772572,0.4736310839653015,0.06380817956338508,0.4259098470211029,0,14,0.2916666666666667,12.217416999862397,0.5532152291666667,0.5365420000000001,0.65989945,0.7937309166666667,0.782208,0.8529875,13.56436314569573,67.4421670009906,
depth_noise,extreme,0.22,102918,0.053125,8.002416998351691,1742,24,ppo_shield,baseline_open,Baseline Open,mono,0020,1,2,39,45,0.0,0.4484953284263611,0.0,0.01583707332611084,1,0,goal_reached,44,60.98275605729686,57.38466694161429,0.0,0.9409982534685386,0.9409982534685386,1.0,0.01881001161204444,0.4484953284263611,0.0438878473929233,0.31497496366500854,0.0697031344342453,0.4616725444793701,0,5,0.11363636363636363,8.055541998351691,0.5545302499999999,0.537458,0.6387081,0.7934470000000001,0.7833330000000001,0.88614105,9.40351924835169,61.76308299836819,
depth_noise,extreme,0.22,118255,0.053958,9.967291000066325,1743,24,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,48,2,0.0,0.0,0.0,0.0,0,0,max_steps,200,248.46298679765263,39.6232255123179,25.317977802344327,0.0,0.05757496476376064,1.0,0.0,0.0,0.06487149389377281,0.32248297333717346,0.3505767787039203,0.4658583998680115,0,133,0.665,10.021249000066325,0.57638217,0.544,0.7470333499999998,0.8003962700000001,0.787125,0.8727601,11.398027440066326,287.55195799749345,
depth_noise,extreme,0.22,108421,0.058334,6.563708000612678,1744,24,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,48,2,0.16666662693023682,0.0,0.1721457988023758,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.004166665673255921,0.16666662693023682,0.023520996770821513,0.1721457988023758,1.9984812227858644e-05,0.0003247323620598763,0,23,0.5897435897435898,6.622042000612678,0.5582628205128206,0.53575,0.6844410000000001,0.7881580769230772,0.777125,0.8915083,7.968462898048576,54.75750000186963,
depth_noise,extreme,0.22,128682,0.051292,8.926332999180886,1745,24,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,48,2,0.0,0.0,0.0,0.0,1,0,goal_reached,40,54.0832611206852,39.6232255123179,0.0,0.7326338074159368,0.7326338074159368,1.0,0.0,0.0,0.01835300332707603,0.16670703887939453,0.014579014330620152,0.09512277692556381,0,26,0.65,8.977624999180886,0.5498291500000001,0.5389170000000001,0.5925687499999999,0.78096775,0.7742709999999999,0.8551083,10.308421899180887,55.545457998960046,
depth_noise,extreme,0.22,118406,0.066666,6.788624999899184,1746,24,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,0.0,0.3815145492553711,0,0,max_steps,200,254.67619023324912,39.6232255123179,1.4142135623730951,0.0,0.1500297766938892,1.0,0.0008291871986578946,0.16666662693023682,0.017402659309188145,0.2295050173997879,0.005514824861395592,0.11394952982664108,0,169,0.845,6.855290999899184,0.582906855,0.554563,0.7584055999999998,0.7918962350000001,0.7809170000000001,0.8724059,8.230094089899184,286.84420799982036,
depth_noise,extreme,0.22,128211,0.057959,13.21158299833769,1747,24,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,0.26801037788391113,0.0,1,0,goal_reached,48,62.911688245431385,57.0087712549569,0.0,0.9061713784019593,0.9061713784019593,7.990692138671875,0.061279600526548315,0.37133482098579407,0.08058988287740824,0.4308251738548279,0.03223335304370733,0.29120802879333496,0,14,0.2916666666666667,13.26954199833769,0.5715702916666666,0.5510625,0.68666655,0.7885884166666667,0.7794165,0.8575227999999999,14.629700706671024,68.01916699987487,
depth_noise,extreme,0.22,117959,0.062833,169.17329100033385,1748,24,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,0.11044590175151825,0.4434778690338135,1,0,goal_reached,48,65.39696961966996,57.0087712549569,0.0,0.8717341428280787,0.8717341428280787,1.0,0.017282374963468433,0.7285879254341125,0.06562755713049247,0.4434778690338135,0.1371390666723967,0.49752068519592285,0,8,0.16666666666666666,169.23612400033386,0.5688880625,0.5498545,0.6770353,0.7851674583333333,0.777146,0.8383347499999999,170.5901795211672,67.66858300034073,
depth_noise,extreme,0.22,119784,0.0555,9.763624999322928,1749,24,ppo_shield,stress_density,Stress Density,stereo,0040,1,2,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,28,37.52691193458119,28.861739379323623,0.0,0.7690944416006535,0.7690944416006535,1.0,0.0,0.0,0.04805268437184136,0.3591131865978241,0.11145908117560432,0.43033960461616516,0,13,0.4642857142857143,9.819124999322929,0.5702752857142857,0.551979,0.6699955,0.7885848214285713,0.776375,0.8422728,11.177985106465787,39.66379199846415,
depth_noise,extreme,0.22,109854,0.050125,6.436416999349603,1750,24,ppo_shield,stress_density,Stress Density,mono,0040,1,2,29,9,0.0,0.0,0.09989024698734283,0.3588052988052368,1,0,goal_reached,37,48.597979746446654,28.861739379323623,0.0,0.5938876375089216,0.5938876375089216,1.0,0.0023351197964266725,0.08873455226421356,0.04283321329000357,0.3588052988052368,5.416410170898699e-07,6.600648703170009e-06,0,19,0.5135135135135135,6.486541999349604,0.5762758378378378,0.553208,0.7286499999999999,0.7875934324324323,0.778,0.8446245999999997,7.850411269619874,52.525541999784764,
depth_noise,extreme,0.22,112542,0.048667,12.161624999862397,1751,25,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,2,38,46,0.0,0.0,0.0,0.040672026574611664,1,0,goal_reached,53,69.98275605729685,56.85068161420758,0.0,0.8123527111116104,0.8123527111116104,1.399993896484375,0.10903920131062882,0.6277005076408386,0.11570254092415173,0.4834219515323639,0.08845848199211706,0.4755176901817322,0,18,0.33962264150943394,12.210291999862397,0.5850550188679245,0.55,0.7236914,0.8012649245283018,0.777708,0.9116086,13.596611943258624,76.59820899789338,
depth_noise,extreme,0.22,102964,0.058958,8.002416998351691,1752,25,ppo_shield,baseline_open,Baseline Open,mono,0020,2,2,38,46,0.0,0.1527777761220932,0.38762640953063965,0.3020593523979187,1,0,goal_reached,45,61.15432893255067,56.85068161420758,0.0,0.9296264484712156,0.9296264484712156,1.0,0.0033212560026542,0.1527777761220932,0.07098340585007859,0.38762640953063965,0.092047271226411,0.49782446026802063,0,7,0.15555555555555556,8.061374998351692,0.6188277333333334,0.571917,0.8577412,0.7951480888888889,0.786709,0.8650498,9.475350820573913,66.68524999986403,
depth_noise,extreme,0.22,118304,0.0565,9.967291000066325,1753,25,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,47,2,0.0,0.0,0.0,0.36606454849243164,0,0,max_steps,200,240.59292911256364,38.63935817272331,1.0,0.0,0.1564441578210862,1.0,0.0,0.0,0.028048368977076972,0.1689438372850418,0.017460056092331467,0.6647734045982361,0,139,0.695,10.023791000066325,0.58004148,0.552729,0.7160642499999993,0.7894254100000001,0.7774380000000001,0.86875205,11.393257890066325,285.67012500207056,
depth_noise,extreme,0.22,108468,0.070333,6.563708000612678,1754,25,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,47,2,0.16666662693023682,0.0,0.0817955806851387,0.15769930183887482,1,0,goal_reached,38,52.4974746830583,38.63935817272331,0.0,0.7360231783719074,0.7360231783719074,1.0,0.004273503254621456,0.16666662693023682,0.021499241138092026,0.15769930183887482,0.0498821842622001,0.3094405233860016,0,24,0.631578947368421,6.634041000612678,0.5621590789473685,0.5472710000000001,0.6332312999999999,0.7890843947368421,0.7798335,0.8510704499999999,7.985284474296889,53.63987500095391,
depth_noise,extreme,0.22,128733,0.057792,8.926332999180886,1755,25,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,47,2,0.0,0.0,0.23253856599330902,0.35513895750045776,1,0,goal_reached,52,68.15432893255067,38.63935817272331,0.0,0.566939162602026,0.566939162602026,1.0,0.0,0.0,0.04334317432400191,0.37216636538505554,0.1078120655431644,0.4926949143409729,0,37,0.7115384615384616,8.984124999180885,0.5661955576923078,0.5483955,0.6655291999999999,0.790636307692308,0.779083,0.8715714999999999,10.3409568645655,73.52866700239247,
depth_noise,extreme,0.22,118455,0.055875,6.788624999899184,1756,25,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,47,2,0.16666662693023682,0.0,0.18826329708099365,0.0,1,0,goal_reached,39,53.91168824543139,38.63935817272331,0.0,0.7167157889179571,0.7167157889179571,1.0,0.004166665673255921,0.16666662693023682,0.02392769734142348,0.18826329708099365,0.019769322738515227,0.10564550012350082,0,24,0.6153846153846154,6.844499999899185,0.5694711794871794,0.552375,0.6688458,0.7890534871794871,0.784041,0.84955,8.20302466656585,55.23091699797078,
depth_noise,extreme,0.22,128262,0.057542,13.21158299833769,1757,25,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,2,46,37,0.0,0.0,0.36508914828300476,0.0,0,0,max_steps,200,267.10259710444217,56.22277118748239,3.0,0.0,0.19925965439666346,9.196868896484375,0.016117329887619512,0.5976080298423767,0.04399774622042381,0.42587095499038696,0.2704447155670829,0.3998524248600006,0,119,0.595,13.26912499833769,0.6422449900000001,0.5718749999999999,0.9149172999999995,0.8013031649999999,0.787125,0.8874357499999999,14.71267315333769,301.91570799797773,
depth_noise,extreme,0.22,118008,0.058083,169.17329100033385,1758,25,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,2,46,37,0.0,0.11824844777584076,0.0,0.0,1,0,goal_reached,44,60.98275605729686,56.22277118748239,0.0,0.9219453960830798,0.9219453960830798,1.0,0.003227880431546105,0.11824844777584076,0.0732279087934229,0.3078952133655548,0.011781615890628615,0.04038698226213455,0,6,0.13636363636363635,169.23137400033386,0.6379545909090909,0.5725835,0.9294777000000001,0.8040728863636363,0.7951870000000001,0.90640445,170.67340147760657,66.4247089989658,
depth_noise,extreme,0.22,119833,0.062166,9.763624999322928,1759,25,ppo_shield,stress_density,Stress Density,stereo,0040,2,2,29,9,0.0,0.0,0.0,0.23422709107398987,1,0,goal_reached,29,36.87005768508881,27.892651361962706,0.0,0.756512278884858,0.756512278884858,1.0,0.0,0.0,0.05115425021698077,0.3109545409679413,0.0788090239953211,0.2794229984283447,0,15,0.5172413793103449,9.825790999322928,0.6382371379310345,0.571084,0.8858245999999999,0.7969496206896554,0.782,0.8904582,11.260977757943618,43.62645799847087,
depth_noise,extreme,0.22,109901,0.052666,6.436416999349603,1760,25,ppo_shield,stress_density,Stress Density,mono,0040,2,2,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,28,38.76955262170047,27.892651361962706,0.0,0.719447336267439,0.719447336267439,1.399993896484375,0.0,0.0,0.05046207149480951,0.3429950773715973,0.0036768063598235693,0.0286415945738554,0,11,0.39285714285714285,6.489082999349604,0.6256295,0.573021,0.8242749,0.8122083571428572,0.7931665,0.87915615,7.926920856492461,42.14404099911917,
depth_noise,extreme,0.22,112590,0.060833,12.161624999862397,1761,26,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,4,37,44,0.0,0.11516202986240387,0.0,0.26912635564804077,1,0,goal_reached,51,65.91168824543139,53.150729063673246,0.0,0.8063930765323302,0.8063930765323302,1.399993896484375,0.0877923175217942,0.5771604180335999,0.07316088346907726,0.4201602339744568,0.007983798159405094,0.054748136550188065,0,20,0.39215686274509803,12.222457999862398,0.6278332352941176,0.57825,0.874979,0.8101960588235296,0.7975,0.9114795,13.660487293980045,76.818125002319,
depth_noise,extreme,0.22,103010,0.069959,8.002416998351691,1762,26,ppo_shield,baseline_open,Baseline Open,mono,0020,2,4,37,44,0.0,0.0,0.0,0.009005875326693058,1,0,goal_reached,42,57.32590180780449,53.150729063673246,0.0,0.9271677790934842,0.9271677790934842,1.0,0.009043926416441452,0.3888888359069824,0.07353680133061527,0.47062817215919495,0.023919820284240525,0.06896056234836578,0,6,0.14285714285714285,8.072375998351692,0.6441557142857144,0.5742295,0.9278597499999997,0.7998184285714286,0.7878545,0.8774329999999999,9.516350141208836,63.39204200048698,
depth_noise,extreme,0.22,118353,0.082,9.967291000066325,1763,26,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,12,47,1,0.49035486578941345,0.0,0.6885296702384949,0.0014837878989055753,1,0,goal_reached,42,54.84062043356592,39.56008088970496,0.0,0.7213645756912644,0.7213645756912644,1.0,0.04844960847566294,0.9361496567726135,0.06524831702293785,0.6885296702384949,0.10549251321911547,0.47059354186058044,0,31,0.7380952380952381,10.049291000066326,0.6356110714285714,0.583208,0.8937728999999998,0.8013730714285714,0.7888335,0.9198461499999998,11.486275142923468,63.27187499846332,
depth_noise,extreme,0.22,108515,0.078375,6.563708000612678,1764,26,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,12,47,1,0.21547067165374756,0.0,0.29018276929855347,0.0,1,0,goal_reached,40,55.325901807804485,39.56008088970496,0.0,0.7150372537465709,0.7150372537465709,1.399993896484375,0.005255382235457257,0.21547067165374756,0.02856468584206773,0.29018276929855347,3.2874557017356845e-06,1.9514192899805494e-05,0,26,0.65,6.642083000612678,0.639170825,0.575771,0.8081556499999994,0.8040291749999999,0.7947085,0.9201857,8.085283000612678,60.48995899982401,
depth_noise,extreme,0.22,128784,0.091542,8.926332999180886,1765,26,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,12,47,1,0.49035486578941345,0.0,0.5299292206764221,0.22857844829559326,1,0,goal_reached,42,56.49747468305829,39.56008088970496,0.0,0.7002097193127769,0.7002097193127769,1.0,0.04825222284294838,0.9276620745658875,0.07991080332634061,0.7118111848831177,0.09647195122207472,0.46036601066589355,0,29,0.6904761904761905,9.017874999180886,0.6372221428571428,0.575375,0.9157204999999995,0.8022510000000002,0.7893545,0.9104559499999997,10.457348142038029,63.34708299982594,
depth_noise,extreme,0.22,118504,0.059625,6.788624999899184,1766,26,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,12,47,1,0.21547067165374756,0.0,0.41043615341186523,0.26478421688079834,1,0,goal_reached,46,62.982756057296854,39.56008088970496,0.0,0.6281097139305281,0.6281097139305281,1.399993896484375,0.00458448237561165,0.21547067165374756,0.03396644953024039,0.41043615341186523,0.0018532476097879278,0.014624381437897682,0,31,0.6739130434782609,6.848249999899184,0.6685199130434784,0.5971664999999999,1.0113340000000002,0.7999356086956521,0.788625,0.8636975,8.316705521638314,70.56691699835937,
depth_noise,extreme,0.22,128313,0.057875,13.21158299833769,1767,26,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,45,35,0.0,0.0,0.02929103560745716,0.06857839226722717,1,0,goal_reached,43,59.982756057296854,53.009433122794285,0.0,0.8837445393832605,0.8837445393832605,7.990692138671875,0.07461770156144419,0.471450537443161,0.11965357220139015,0.45099031925201416,0.02784155331018867,0.16395308077335358,0,7,0.16279069767441862,13.269457998337689,0.6436946511627906,0.578125,0.8711834,0.8031763488372093,0.790666,0.9204422999999998,14.716328998337689,65.21962500119116,
depth_noise,extreme,0.22,118057,0.055,169.17329100033385,1768,26,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,4,45,35,0.0,0.036651235073804855,0.0,0.0,1,0,goal_reached,43,59.15432893255067,53.009433122794285,0.0,0.8961209446435787,0.8961209446435787,1.0,0.0008329826153137467,0.036651235073804855,0.04807873840565497,0.45189595222473145,0.021308629526668784,0.16395308077335358,0,8,0.18604651162790697,169.22829100033385,0.6499689767441861,0.581333,0.9556752999999999,0.7988847674418604,0.790292,0.8650584,170.6771447445199,65.29275000139023,
depth_noise,extreme,0.22,119882,0.053625,9.763624999322928,1769,26,ppo_shield,stress_density,Stress Density,stereo,0040,2,4,29,7,0.0,0.0,0.0,0.0,1,0,goal_reached,28,36.2842712474619,27.16615541441225,0.0,0.7487033494247878,0.7487033494247878,1.0,0.0,0.0,0.03295280527451943,0.2278781235218048,0.08475168519287073,0.28817951679229736,0,16,0.5714285714285714,9.817249999322929,0.6469509285714284,0.574646,0.9579204999999997,0.8047098214285715,0.7924789999999999,0.8741,11.268910749322929,42.57208299895865,
depth_noise,extreme,0.22,109948,0.05925,6.436416999349603,1770,26,ppo_shield,stress_density,Stress Density,mono,0040,2,4,29,7,0.0,0.07040894776582718,0.2657028138637543,0.0,1,0,goal_reached,29,40.18376618407357,27.16615541441225,0.0,0.6760480162553624,0.6760480162553624,1.0,0.005304783334334691,0.08873455226421356,0.030567921334295534,0.2657028138637543,0.060748825299500216,0.2982984185218811,0,13,0.4482758620689655,6.495666999349603,0.639589172413793,0.578125,0.8494417999999998,0.8001019310344827,0.791166,0.8548995999999999,7.9353581027978795,43.733999998949,
depth_noise,extreme,0.22,112638,0.062375,12.161624999862397,1771,27,ppo_shield,baseline_open,Baseline Open,stereo,0020,4,2,36,46,0.0,0.0,0.09350447356700897,0.0,1,0,goal_reached,45,59.49747468305829,54.405882034941776,0.0,0.914423382248754,0.914423382248754,2.1968994140625,0.16964404367963257,0.7154706716537476,0.16923058421715445,0.47825103998184204,0.12436041113322638,0.4976429343223572,0,12,0.26666666666666666,12.223999999862396,0.5736157333333334,0.553625,0.6731668,0.7869639111111113,0.778125,0.8525250000000001,13.584579644306842,63.88416700065136,
depth_noise,extreme,0.22,103056,0.057958,8.002416998351691,1772,27,ppo_shield,baseline_open,Baseline Open,mono,0020,4,2,36,46,0.0,0.0,0.0,0.0,1,0,goal_reached,44,59.74011537017758,54.405882034941776,0.0,0.9107093566495075,0.9107093566495075,2.0,0.0,0.0,0.07782872846970955,0.3012199103832245,0.14535498931131263,0.4964146316051483,0,9,0.20454545454545456,8.06037499835169,0.5729678409090909,0.5523750000000001,0.67841425,0.7893296136363638,0.7803335,0.8704401500000001,9.422672452897144,62.55408300057752,
