hazard_density,hazard_density_seed,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,40,26,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,41,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,42,25,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,43,26,9,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,44,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,45,26,7,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,46,25,8,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,48,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,49,26,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,50,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,51,25,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,52,26,9,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,53,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,54,26,7,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,55,25,8,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,57,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,58,26,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,59,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,60,25,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,61,26,9,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,62,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,63,26,7,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,64,25,8,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,66,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,67,26,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,68,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,69,25,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,70,26,9,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,71,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,72,26,7,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,73,25,8,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,75,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,76,26,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,77,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,78,25,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,79,26,9,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,80,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,81,26,7,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,82,25,8,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,84,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,85,26,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,86,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,87,25,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,88,26,9,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,89,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,90,26,7,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,91,25,8,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,93,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,94,26,9,shield_intervention,lookahead_safer
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,95,26,8,shield_intervention,obstacle_risk
high,25914,1689,18,ppo_shield,stress_density,Stress Density,stereo,0040,96,25,9,shield_intervention,lookahead_safer
