hazard_density,hazard_density_seed,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,start_row,start_col,goal_row,goal_col,start_obstacle_risk,goal_obstacle_risk,start_perceived_obstacle_risk,goal_perceived_obstacle_risk,success,collided,done_reason,steps,path_length,start_distance,final_distance,path_efficiency,progress_efficiency,min_obstacle_distance_cells,mean_obstacle_risk,max_obstacle_risk,mean_perceived_obstacle_risk,max_perceived_obstacle_risk,mean_hazard_risk,max_hazard_risk,hazard_exposure_steps,shield_interventions,shield_intervention_rate,perception_latency_ms,avg_ppo_decision_latency_ms,p50_ppo_decision_latency_ms,p95_ppo_decision_latency_ms,avg_shield_decision_latency_ms,p50_shield_decision_latency_ms,p95_shield_decision_latency_ms,avg_total_inference_latency_ms,elapsed_ms,selected_visual
none,30865,288,28,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,1,45,38,0.0,0.15740740299224854,0.0,0.15740740299224854,1,0,goal_reached,43,59.154328932550676,56.72741841473134,0.0,0.9589732389562468,0.9589732389562468,1.0,0.004191217605363239,0.15740740299224854,0.004191217605363239,0.15740740299224854,0.0,0.0,0,5,0.11627906976744186,169.17329100033385,0.5957926046511628,0.569125,0.7624493999999999,0.8168236046511628,0.800917,0.8795333,170.5859072096362,63.86529200244695,
none,26245,289,28,ppo_shield,stress_density,Stress Density,stereo,0040,2,1,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,27,30.313708498984763,28.160255680657446,0.0,0.9289610897195426,0.9289610897195426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0.7037037037037037,9.763624999322928,0.574469,0.554041,0.6998126,0.8063102222222222,0.803125,0.8376874,11.144404221545152,38.94279201631434,
none,26245,290,28,ppo_shield,stress_density,Stress Density,mono,0040,2,1,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,28,39.18376618407357,28.160255680657446,0.0,0.7186714913612188,0.7186714913612188,1.399993896484375,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.35714285714285715,6.436416999349603,0.5590074285714286,0.5402290000000001,0.6574165499999999,0.8086310357142857,0.802521,0.8680795,7.804055463635318,39.96104100951925,
none,23544,291,29,ppo_shield,baseline_open,Baseline Open,stereo,0020,1,2,39,45,0.0,0.0,0.0,0.0,1,0,goal_reached,56,74.63961030678922,57.38466694161429,0.0,0.7688232388372288,0.7688232388372288,2.0,0.07923502499531758,0.43769291043281555,0.07923502499531758,0.43769291043281555,0.0,0.0,0,19,0.3392857142857143,12.161624999862397,0.5569829285714285,0.5426664999999999,0.6624265,0.8000728035714284,0.7924374999999999,0.8464895,13.518680732005254,79.36641699052416,
none,23544,292,29,ppo_shield,baseline_open,Baseline Open,mono,0020,1,2,39,45,0.0,0.4484953284263611,0.0,0.4484953284263611,1,0,goal_reached,43,58.740115370177584,57.38466694161429,0.0,0.9769246549820115,0.9769246549820115,1.0,0.014151934534311295,0.4484953284263611,0.014151934534311295,0.4484953284263611,0.0,0.0,0,5,0.11627906976744186,8.002416998351691,0.5597848837209303,0.540167,0.6688255999999999,0.8020329534883719,0.79425,0.8594208999999999,9.364234835560993,61.13058401388116,
none,26011,293,29,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,48,2,0.0,0.0,0.0,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0.5897435897435898,9.967291000066325,0.5554945897435898,0.54225,0.6374212000000001,0.8015085128205127,0.795917,0.8427583000000001,11.324294102630429,55.28149998281151,
none,26011,294,29,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,48,2,0.16666662693023682,0.0,0.16666662693023682,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.004166665673255921,0.16666662693023682,0.004166665673255921,0.16666662693023682,0.0,0.0,0,23,0.5897435897435898,6.563708000612678,0.560128076923077,0.546541,0.6318542,0.8007981282051282,0.794333,0.869208,7.924634205740883,55.49008399248123,
none,30931,295,29,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,48,2,0.0,0.0,0.0,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0.5897435897435898,8.926332999180886,0.5710779487179486,0.552542,0.6358750000000001,0.8016227948717948,0.797958,0.8388872,10.29903374277063,55.94624998047948,
none,30931,296,29,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,0.16666662693023682,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.004166665673255921,0.16666662693023682,0.004166665673255921,0.16666662693023682,0.0,0.0,0,23,0.5897435897435898,6.788624999899184,0.5698963846153847,0.551708,0.6457494000000001,0.8072019743589743,0.802042,0.8510083,8.165723358873544,56.07320801937021,
none,30884,297,29,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,0.0,0.0,1,0,goal_reached,46,64.22539674441613,57.0087712549569,0.0,0.8876359531389479,0.8876359531389479,7.796875,0.057320393820075276,0.3682483732700348,0.057320393820075276,0.3682483732700348,0.0,0.0,0,7,0.15217391304347827,13.21158299833769,0.5546875869565218,0.543771,0.6142497499999999,0.8068496521739129,0.7983545,0.891,14.573120237468125,65.39212501957081,
none,30884,298,29,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,0.0,0.11824844777584076,1,0,goal_reached,45,63.63961030678923,57.0087712549569,0.0,0.8958064164776173,0.8958064164776173,1.0,0.006579609182865724,0.15740740299224854,0.006579609182865724,0.15740740299224854,0.0,0.0,0,5,0.1111111111111111,169.17329100033385,0.6152277333333335,0.598,0.8102835999999998,0.8366222444444448,0.824708,0.9102503999999999,170.62514097811163,68.26370800263248,
none,26262,299,29,ppo_shield,stress_density,Stress Density,stereo,0040,1,2,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,28,30.899494936611667,28.861739379323623,0.0,0.9340521402868115,0.9340521402868115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0.75,9.763624999322928,0.5725611428571428,0.555542,0.7055209499999999,0.8074226428571428,0.8036665000000001,0.8836312499999999,11.143608785037214,40.400875004706904,
none,26262,300,29,ppo_shield,stress_density,Stress Density,mono,0040,1,2,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,29,40.59797974644666,28.861739379323623,0.0,0.710915655399078,0.710915655399078,1.399993896484375,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.3793103448275862,6.436416999349603,0.549293,0.543083,0.5903414,0.7949080689655171,0.789208,0.8506339999999999,7.780618068315121,40.701791003812104,
none,23415,301,30,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,2,38,46,0.0,0.0,0.0,0.0,1,0,goal_reached,54,72.22539674441613,56.85068161420758,0.0,0.7871286857085047,0.7871286857085047,2.0,0.07829334729097107,0.43769291043281555,0.07829334729097107,0.43769291043281555,0.0,0.0,0,17,0.3148148148148148,12.161624999862397,0.5670185185185185,0.552,0.6722142499999998,0.7938750370370371,0.7836879999999999,0.87441205,13.522518555417951,76.85229100752622,
none,23415,302,30,ppo_shield,baseline_open,Baseline Open,mono,0020,2,2,38,46,0.0,0.1527777761220932,0.0,0.1527777761220932,1,0,goal_reached,44,59.740115370177584,56.85068161420758,0.0,0.9516332745916922,0.9516332745916922,1.0,0.0074545604901181325,0.16512343287467957,0.0074545604901181325,0.16512343287467957,0.0,0.0,0,7,0.1590909090909091,8.002416998351691,0.5546950681818182,0.5414375,0.6343437,0.8038684090909091,0.793042,0.8563999,9.360980475624418,62.41691598552279,
none,25874,303,30,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,47,2,0.0,0.0,0.0,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0.5897435897435898,9.967291000066325,0.5708237948717949,0.54725,0.7493875000000001,0.7981976923076924,0.792708,0.8408548,11.336312487245813,55.76091699185781,
none,25874,304,30,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,47,2,0.16666662693023682,0.0,0.16666662693023682,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.004166665673255921,0.16666662693023682,0.004166665673255921,0.16666662693023682,0.0,0.0,0,23,0.5897435897435898,6.563708000612678,0.5664060256410257,0.551334,0.6555661000000002,0.8035330512820513,0.789958,0.8869081,7.933647077535755,55.78295898158103,
none,30778,305,30,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,47,2,0.0,0.0,0.0,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0.5897435897435898,8.926332999180886,0.5587446923076923,0.546875,0.6768456,0.7956399999999999,0.792542,0.8255295,10.28071769148858,55.22008298430592,
none,30778,306,30,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,47,2,0.16666662693023682,0.0,0.16666662693023682,0.0,1,0,goal_reached,39,54.740115370177584,38.63935817272331,0.0,0.7058691402352074,0.7058691402352074,1.0,0.004166665673255921,0.16666662693023682,0.004166665673255921,0.16666662693023682,0.0,0.0,0,23,0.5897435897435898,6.788624999899184,0.5898653076923077,0.56975,0.7255417,0.804088641025641,0.798333,0.8665045,8.182578948617133,56.86991699622013,
none,30731,307,30,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,2,46,37,0.0,0.0,0.0,0.0,1,0,goal_reached,44,60.982756057296854,56.22277118748239,0.0,0.9219453960830799,0.9219453960830799,9.799957275390625,0.06591648895086513,0.43711408972740173,0.06591648895086513,0.43711408972740173,0.0,0.0,0,6,0.13636363636363635,13.21158299833769,0.5760170681818182,0.5589795,0.66744545,0.7958059090909092,0.787167,0.8770107,14.583405975610416,63.067124981898814,
none,30731,308,30,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,2,46,37,0.0,0.11824844777584076,0.0,0.11824844777584076,1,0,goal_reached,44,61.811183182043045,56.22277118748239,0.0,0.9095889820115244,0.9095889820115244,1.0,0.0026277432839075725,0.11824844777584076,0.0026277432839075725,0.11824844777584076,0.0,0.0,0,5,0.11363636363636363,169.17329100033385,0.5734546136363636,0.5527085,0.6891063500000001,0.8102841363636363,0.7991874999999999,0.9095437000000001,170.55702975033384,63.63208402763121,
none,26125,309,30,ppo_shield,stress_density,Stress Density,stereo,0040,2,2,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,27,29.899494936611667,27.892651361962706,0.0,0.9328803520292378,0.9328803520292378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.7407407407407407,9.763624999322928,0.5806851851851852,0.568125,0.7008373,0.8149075185185183,0.801417,0.8847083,11.159217703026632,39.34250000747852,
none,26125,310,30,ppo_shield,stress_density,Stress Density,mono,0040,2,2,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,27,38.18376618407357,27.892651361962706,0.0,0.7304845527154081,0.7304845527154081,1.399993896484375,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.37037037037037035,6.436416999349603,0.6069430000000001,0.580333,0.7718205,0.7982576296296297,0.789917,0.8423124999999999,7.841617628979233,39.699958986602724,
none,23431,311,31,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,4,37,44,0.0,0.11516202986240387,0.0,0.11516202986240387,1,0,goal_reached,52,69.81118318204304,53.150729063673246,0.0,0.7613497815253298,0.7613497815253298,1.399993896484375,0.09072909142189431,0.43769291043281555,0.09072909142189431,0.43769291043281555,0.0,0.0,0,18,0.34615384615384615,12.161624999862397,0.7593493653846153,0.577646,1.622747849999999,0.9743765192307693,0.8155209999999999,1.8944354499999934,13.895350884477782,94.2490830202587,
none,23431,312,31,ppo_shield,baseline_open,Baseline Open,mono,0020,2,4,37,44,0.0,0.0,0.0,0.0,1,0,goal_reached,41,56.740115370177584,53.150729063673246,0.0,0.9367398835358923,0.9367398835358923,1.0,0.00393151030653999,0.16512343287467957,0.00393151030653999,0.16512343287467957,0.0,0.0,0,4,0.0975609756097561,8.002416998351691,0.5816991463414635,0.562917,0.655292,0.8159207073170732,0.809708,0.889792,9.400036852010228,59.9462499958463,
none,25891,313,31,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,12,47,1,0.49035486578941345,0.0,0.49035486578941345,0.0,0,0,max_steps,200,282.8427124746201,39.56008088970496,39.56008088970496,0.0,0.0,1.0,0.5204897138906356,0.5509259104728699,0.5204897138906356,0.5509259104728699,0.0,0.0,0,200,1.0,9.967291000066325,0.566865665,0.553646,0.6765201999999998,0.8041668900000001,0.7983750000000001,0.8557646,11.338323555066324,286.63616700214334,
none,25891,314,31,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,12,47,1,0.21547067165374756,0.0,0.21547067165374756,0.0,1,0,goal_reached,39,54.740115370177584,39.56008088970496,0.0,0.7226890301962589,0.7226890301962589,1.399993896484375,0.005386766791343689,0.21547067165374756,0.005386766791343689,0.21547067165374756,0.0,0.0,0,25,0.6410256410256411,6.563708000612678,0.5732692564102564,0.555042,0.6494952000000002,0.8017841282051282,0.79775,0.8358253000000002,7.938761385228062,56.08395900344476,
none,30797,315,31,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,12,47,1,0.49035486578941345,0.0,0.49035486578941345,0.0,0,0,max_steps,200,282.8427124746201,39.56008088970496,39.56008088970496,0.0,0.0,1.0,0.5204897138906356,0.5509259104728699,0.5204897138906356,0.5509259104728699,0.0,0.0,0,200,1.0,8.926332999180886,0.559884585,0.5426875,0.699533,0.7983041299999999,0.7928125,0.83945415,10.284521714180887,283.7179169873707,
none,30797,316,31,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,12,47,1,0.21547067165374756,0.0,0.21547067165374756,0.0,1,0,goal_reached,39,54.740115370177584,39.56008088970496,0.0,0.7226890301962589,0.7226890301962589,1.399993896484375,0.005386766791343689,0.21547067165374756,0.005386766791343689,0.21547067165374756,0.0,0.0,0,25,0.6410256410256411,6.788624999899184,0.5620535384615385,0.542042,0.7265372,0.8037394358974359,0.794542,0.8448003000000001,8.154417974258159,55.59841700596735,
none,30750,317,31,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,45,35,0.0,0.0,0.0,0.0,1,0,goal_reached,43,60.811183182043045,53.009433122794285,0.0,0.8717053401856429,0.8717053401856429,7.796875,0.06346888797865673,0.471450537443161,0.06346888797865673,0.471450537443161,0.0,0.0,0,6,0.13953488372093023,13.21158299833769,0.5895562790697675,0.5595,0.7539417,0.8129932325581397,0.803,0.8838205,14.614132509965598,63.019083987455815,
none,30750,318,31,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,4,45,35,0.0,0.036651235073804855,0.0,0.036651235073804855,1,0,goal_reached,43,60.811183182043045,53.009433122794285,0.0,0.8717053401856429,0.8717053401856429,1.0,0.0008329826153137467,0.036651235073804855,0.0008329826153137467,0.036651235073804855,0.0,0.0,0,6,0.13953488372093023,169.17329100033385,0.5631473488372092,0.549958,0.6547881,0.7984012325581397,0.791791,0.8254337,170.53483958172922,61.16933299927041,
none,26142,319,31,ppo_shield,stress_density,Stress Density,stereo,0040,2,4,29,7,0.0,0.0,0.0,0.0,1,0,goal_reached,27,38.18376618407357,27.16615541441225,0.0,0.7114582486036498,0.7114582486036498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4444444444444444,9.763624999322928,0.5655324444444444,0.543458,0.6725875,0.7961141111111112,0.794291,0.8461373999999999,11.125271554878484,38.43604100984521,
none,26142,320,31,ppo_shield,stress_density,Stress Density,mono,0040,2,4,29,7,0.0,0.07040894776582718,0.0,0.07040894776582718,1,0,goal_reached,27,38.18376618407357,27.16615541441225,0.0,0.7114582486036498,0.7114582486036498,1.0,0.002514605277350971,0.07040894776582718,0.002514605277350971,0.07040894776582718,0.0,0.0,0,12,0.4444444444444444,6.436416999349603,0.5434074444444446,0.536208,0.5853125,0.7922191851851852,0.782666,0.8671205,7.772043628979233,37.67983301077038,
none,23447,321,32,ppo_shield,baseline_open,Baseline Open,stereo,0020,4,2,36,46,0.0,0.0,0.0,0.0,1,0,goal_reached,52,69.39696961966995,54.405882034941776,0.0,0.7839806598632935,0.7839806598632935,2.0,0.07450355005995282,0.43769291043281555,0.07450355005995282,0.43769291043281555,0.0,0.0,0,18,0.34615384615384615,12.161624999862397,0.5612749230769231,0.552021,0.59937255,0.7967531923076924,0.7921670000000001,0.8438331499999998,13.519653115247012,73.78799997968599,
none,23447,322,32,ppo_shield,baseline_open,Baseline Open,mono,0020,4,2,36,46,0.0,0.0,0.0,0.0,1,0,goal_reached,44,62.22539674441614,54.405882034941776,0.0,0.87433563916688,0.87433563916688,1.0,0.006901577073666784,0.16512343287467957,0.006901577073666784,0.16512343287467957,0.0,0.0,0,6,0.13636363636363635,8.002416998351691,0.5609204772727273,0.5448955,0.6780715,0.7927216363636362,0.7872295,0.8185188,9.356059111988055,62.28345798444934,
none,25908,323,32,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,9,45,2,0.0,0.0,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0.6,9.967291000066325,0.5411321142857143,0.53975,0.5737795,0.7988713428571428,0.791041,0.8791786999999999,11.307294457209181,48.97062497911975,
none,25908,324,32,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,9,45,2,0.0,0.0,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,2.79998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0.6,6.563708000612678,0.5600274285714286,0.548,0.5986412999999999,0.7967333999999999,0.790417,0.8385087999999998,7.920468829184107,49.57304199342616,
none,30816,325,32,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,9,45,2,0.0,0.0,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0.6,8.926332999180886,0.5716108000000001,0.552166,0.6397583,0.7989237714285714,0.796583,0.8466873999999999,10.296867570609457,50.13275000965223,
none,30816,326,32,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,9,45,2,0.0,0.0,0.0,0.0,1,0,goal_reached,35,49.083261120685215,34.713109915419565,0.0,0.7072290863084152,0.7072290863084152,2.79998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0.6,6.788624999899184,0.5846417142857143,0.570375,0.6950918999999999,0.7952498857142858,0.788208,0.8491500999999999,8.168516599899185,50.55391701171175,
none,30769,327,32,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,4,2,44,37,0.0,0.0,0.0,0.0,1,0,goal_reached,43,57.911688245431385,53.150729063673246,0.0,0.917789321534177,0.917789321534177,9.799957275390625,0.053424869208935306,0.43788570165634155,0.053424869208935306,0.43788570165634155,0.0,0.0,0,9,0.20930232558139536,13.21158299833769,0.5726328139534883,0.553208,0.7049374999999999,0.8005086511627907,0.798666,0.8272711,14.584724463453968,61.670249997405335,
none,30769,328,32,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,4,2,44,37,0.0,0.0,0.0,0.0,1,0,goal_reached,41,57.56854249492377,53.150729063673246,0.0,0.9232599395470178,0.9232599395470178,1.399993896484375,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.07317073170731707,169.17329100033385,0.5692875853658537,0.5505,0.631416,0.7958149756097561,0.792167,0.8315,170.53839356130945,58.46324999583885,
none,26159,329,32,ppo_shield,stress_density,Stress Density,stereo,0040,4,2,27,9,0.0,0.0,0.0,0.0,1,0,goal_reached,23,25.899494936611667,24.041630560342615,0.0,0.92826638585748,0.92826638585748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.6956521739130435,9.763624999322928,0.5539874347826087,0.540708,0.6036708,0.8038423478260871,0.795333,0.8620538,11.121454781931625,32.64479199424386,
none,26159,330,32,ppo_shield,stress_density,Stress Density,mono,0040,4,2,27,9,0.0,0.0,0.0,0.0,1,0,goal_reached,23,32.5269119345812,24.041630560342615,0.0,0.7391304347826083,0.7391304347826083,3.1968994140625,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.34782608695652173,6.436416999349603,0.5782754347826087,0.554375,0.6924621999999999,0.8027047391304347,0.792,0.8680542,7.817397173262647,33.16208400065079,
none,23463,331,33,ppo_shield,baseline_open,Baseline Open,stereo,0020,2,1,38,46,0.0,0.0,0.0,0.0,1,0,goal_reached,55,73.22539674441613,57.62811813689564,0.0,0.7869963250324092,0.7869963250324092,2.0,0.08063960201772195,0.43769291043281555,0.08063960201772195,0.43769291043281555,0.0,0.0,0,18,0.32727272727272727,12.161624999862397,0.6454431818181819,0.584166,0.9620251999999998,0.816099181818182,0.799625,0.8895042999999999,13.62316736349876,84.68466700287536,
none,23463,332,33,ppo_shield,baseline_open,Baseline Open,mono,0020,2,1,38,46,0.0,0.1527777761220932,0.0,0.1527777761220932,1,0,goal_reached,45,60.740115370177584,57.62811813689564,0.0,0.9487653717100134,0.9487653717100134,1.0,0.007107990591422371,0.16512343287467957,0.007107990591422371,0.16512343287467957,0.0,0.0,0,8,0.17777777777777778,8.002416998351691,0.6751730888888889,0.592375,1.02765,0.836293511111111,0.816875,0.9884663999999999,9.51388359835169,71.36770800570957,
none,25925,333,33,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,7,47,4,0.0,0.0,0.0,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.5405405405405406,9.967291000066325,0.6932353243243243,0.58525,1.1173421999999997,0.8182803783783784,0.809333,0.8784165999999995,11.478806702769027,58.698250009911135,
none,25925,334,33,ppo_shield,dense_corridor,Dense Corridor,mono,0050,10,7,47,4,0.27681323885917664,0.0,0.27681323885917664,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.007284558917346753,0.27681323885917664,0.007284558917346753,0.27681323885917664,0.0,0.0,0,20,0.5405405405405406,6.563708000612678,0.6777184054054054,0.583583,1.0686748,0.8268671351351352,0.8135,0.9417833999999998,8.068293541153219,58.38337499881163,
none,30835,335,33,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,10,7,47,4,0.0,0.0,0.0,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.5405405405405406,8.926332999180886,0.675195918918919,0.576208,1.0556579999999995,0.8262804054054054,0.798583,1.0245421999999997,10.42780932350521,58.25087500852533,
none,30835,336,33,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,10,7,47,4,0.27681323885917664,0.0,0.27681323885917664,0.0,1,0,goal_reached,37,52.32590180780449,37.12142238654117,0.0,0.7094272836976591,0.7094272836976591,1.0,0.007284558917346753,0.27681323885917664,0.007284558917346753,0.27681323885917664,0.0,0.0,0,20,0.5405405405405406,6.788624999899184,0.6826137567567567,0.575917,1.0613671999999996,0.8196069189189189,0.803541,0.8907415999999997,8.29084567557486,58.392582985106856,
none,30788,337,33,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,1,45,38,0.0,0.3078703284263611,0.0,0.3078703284263611,1,0,goal_reached,46,64.22539674441614,56.72741841473134,0.0,0.8832552431007491,0.8832552431007491,9.799957275390625,0.07644634143984382,0.43711408972740173,0.07644634143984382,0.43711408972740173,0.0,0.0,0,6,0.13043478260869565,13.21158299833769,0.6407409565217391,0.565396,0.9956977499999999,0.8219537608695652,0.8016875,0.9898855,14.674277715728994,70.71466601337306,
none,30788,338,33,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,2,1,45,38,0.0,0.15740740299224854,0.0,0.15740740299224854,1,0,goal_reached,43,59.154328932550676,56.72741841473134,0.0,0.9589732389562468,0.9589732389562468,1.0,0.004191217605363239,0.15740740299224854,0.004191217605363239,0.15740740299224854,0.0,0.0,0,5,0.11627906976744186,169.17329100033385,0.6443294418604651,0.568958,0.9972999999999999,0.8183372790697677,0.797542,0.9401624999999999,170.63595772126408,66.11829198664054,
none,26176,339,33,ppo_shield,stress_density,Stress Density,stereo,0040,2,1,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,27,30.313708498984763,28.160255680657446,0.0,0.9289610897195426,0.9289610897195426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0.7037037037037037,9.763624999322928,0.6705092962962963,0.567208,1.0642462,0.8262114444444444,0.804125,0.8985960999999999,11.26034574006367,42.51258398289792,
none,26176,340,33,ppo_shield,stress_density,Stress Density,mono,0040,2,1,29,9,0.0,0.0,0.0,0.0,1,0,goal_reached,28,39.18376618407357,28.160255680657446,0.0,0.7186714913612188,0.7186714913612188,1.399993896484375,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.35714285714285715,6.436416999349603,0.6526458571428572,0.5683754999999999,0.9852459499999999,0.8212395714285713,0.8101039999999999,0.9197436499999999,7.910302427921032,43.354749999707565,
none,23479,341,34,ppo_shield,baseline_open,Baseline Open,stereo,0020,1,2,39,45,0.0,0.0,0.0,0.0,1,0,goal_reached,56,74.63961030678922,57.38466694161429,0.0,0.7688232388372288,0.7688232388372288,2.0,0.07923502499531758,0.43769291043281555,0.07923502499531758,0.43769291043281555,0.0,0.0,0,19,0.3392857142857143,12.161624999862397,0.6447195357142858,0.5636460000000001,1.008875,0.8216444107142856,0.8060835,0.90711475,13.627988946290968,86.31195800262503,
none,23479,342,34,ppo_shield,baseline_open,Baseline Open,mono,0020,1,2,39,45,0.0,0.4484953284263611,0.0,0.4484953284263611,1,0,goal_reached,43,58.740115370177584,57.38466694161429,0.0,0.9769246549820115,0.9769246549820115,1.0,0.014151934534311295,0.4484953284263611,0.014151934534311295,0.4484953284263611,0.0,0.0,0,5,0.11627906976744186,8.002416998351691,0.6654320930232557,0.572375,0.9929792,0.8227228604651166,0.815291,0.8936666999999999,9.490571951840064,67.13483401108533,
none,25942,343,34,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,9,48,2,0.0,0.0,0.0,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0.5897435897435898,9.967291000066325,0.6695150000000001,0.582792,1.0751664,0.8315470000000001,0.804791,1.0209831,11.468353000066326,61.652875010622665,
none,25942,344,34,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,9,48,2,0.16666662693023682,0.0,0.16666662693023682,0.0,1,0,goal_reached,39,55.154328932550676,39.6232255123179,0.0,0.7184064474934312,0.7184064474934312,1.0,0.004166665673255921,0.16666662693023682,0.004166665673255921,0.16666662693023682,0.0,0.0,0,23,0.5897435897435898,6.563708000612678,0.6580960769230769,0.571375,1.0611497,0.8198578461538463,0.808833,0.9146872,8.0416619236896,60.44508400373161,
