hazard_density,hazard_density_seed,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,reason,proposed_score,selected_score,obstacle_risk,perceived_obstacle_risk,hazard_risk,distance_to_goal,shield_decision_latency_ms
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,36,45,3,3,5,lookahead_safer,-5.230975610866121,-11.467449701362149,0.0,0.0,0.0,2.23606797749979,0.813542
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,38,47,3,3,5,negative_progress,-0.13033988749894942,-6.947006554165615,0.0,0.0,0.0,1.0,0.7755
none,24454,3,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,47,2,3,6,negative_progress,1.9158399836613702,-4.141666666666667,0.0,0.0,0.0,0.0,0.796917
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,20,18,3,5,lookahead_safer,-4.408238594819903,-9.755368110194325,0.0,0.0,0.0,31.38470965295043,0.77875
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,12,21,17,3,5,lookahead_safer,-4.590853686044223,-9.841092972849083,0.0,0.0,0.0,30.01666203960727,0.825834
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,13,22,16,3,5,lookahead_safer,-4.77747905003045,-9.920527471304862,0.0,0.0,0.0,28.653097563788805,0.771667
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,14,23,15,3,5,lookahead_safer,-4.968527652850612,-9.99241533572134,0.0,0.0,0.0,27.294688127912362,0.767542
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,16,25,15,3,5,lookahead_safer,-4.913015303257524,-10.283653771277717,0.0,0.0,0.0,25.553864678361276,0.763083
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,17,26,14,3,5,lookahead_safer,-5.107577524908279,-10.358529557408387,0.0,0.0,0.0,24.186773244895647,0.780709
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,18,27,13,3,5,lookahead_safer,-5.308279731304336,-10.42340586657895,0.0,0.0,0.0,22.825424421026653,0.854625
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,20,29,13,3,5,lookahead_safer,-5.196655958759877,-10.737844585244854,0.0,0.0,0.0,21.095023109728988,0.776958
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,21,30,12,3,5,lookahead_safer,-5.400510866013402,-10.807681974850425,0.0,0.0,0.0,19.72308292331602,0.7745
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,22,31,11,3,5,lookahead_safer,-5.61329615862382,-10.863636250792073,0.0,0.0,0.0,18.35755975068582,0.773834
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,23,32,10,3,5,lookahead_safer,-5.83653808976073,-10.901091532102665,0.0,0.0,0.0,17.0,0.773583
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,25,34,10,3,5,lookahead_safer,-5.622666555276876,-11.276070233875249,0.0,0.0,0.0,15.264337522473747,0.792584
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,26,35,9,3,5,lookahead_safer,-5.849390139219081,-11.320830788043574,0.0,0.0,0.0,13.892443989449804,0.792875
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,27,36,8,3,5,lookahead_safer,-6.093142638709063,-11.33544249112773,0.0,0.0,0.0,12.529964086141668,0.878666
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,29,38,8,3,5,lookahead_safer,-5.682936910374554,-11.781343140051181,0.0,0.0,0.0,10.816653826391969,0.78025
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,30,39,7,3,5,lookahead_safer,-5.91570136253389,-11.814369391551978,0.0,0.0,0.0,9.433981132056603,0.770583
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,31,40,6,3,5,lookahead_safer,-6.1776771893543145,-11.788245934716674,0.0,0.0,0.0,8.06225774829855,0.776542
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,32,41,5,3,5,lookahead_safer,-6.482470430800916,-11.642541117705843,0.0,0.0,0.0,6.708203932499369,0.770583
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,34,43,5,3,5,lookahead_safer,-5.326643068012764,-12.40680858026634,0.0,0.0,0.0,5.0,0.798667
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,35,44,4,3,5,lookahead_safer,-5.391187393102097,-12.203219233546175,0.0,0.0,0.0,3.605551275463989,0.776
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,36,45,3,3,5,lookahead_safer,-5.230975610866121,-11.467449701362149,0.0,0.0,0.0,2.23606797749979,0.759667
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,38,47,3,3,5,negative_progress,-0.13033988749894942,-6.947006554165615,0.0,0.0,0.0,1.0,0.7725
none,24454,4,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,39,47,2,3,6,negative_progress,1.9158399836613702,-4.141666666666667,0.0,0.0,0.0,0.0,0.75975
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,1,10,8,3,5,obstacle_risk,213.14150255908066,-7.117511133192403,0.0,0.0,0.0,37.48332962798263,0.756708
none,29256,5,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,3,12,8,3,5,obstacle_risk,211.02232328904347,-7.365473652769196,0.0,0.0,0.0,35.510561809129406,0.766791
