episode,reward,success,steps,navigation_efficiency
608,331.42163935370377,0,200,0.1715728752538099
609,14.744289532195793,0,32,0.027361405657400913
610,435.1459456602688,1,169,0.3717472118959108
611,18.76467722905123,0,56,0.03407748568401584
612,125.94220727153441,0,116,0.15915696147503408
613,-13.683345291550467,0,26,0.0221614386168767
614,333.156408258674,0,200,0.1715728752538099
615,-45.225430888205494,0,19,0.02253488333065035
616,422.12009280695145,1,127,0.44052863436123346
617,9.216250250177794,0,30,0.025972575236724433
618,342.4979248033042,0,200,0.19098300562505258
619,-0.3030880162522607,0,33,0.02360351622162162
620,439.04029901309343,1,197,0.3367003367003367
621,338.05257209866795,0,200,0.1715728752538099
622,87.96184199403703,0,69,0.038800010114608485
623,334.1460260539741,0,200,0.19098300562505258
624,424.31935701080175,1,157,0.3891050583657587
625,327.6308825212693,0,200,0.1715728752538099
626,424.452618787664,1,135,0.425531914893617
627,-15.858948688193038,0,26,0.023263771196554726
628,-99.63156330709728,0,3,0.01598660868011541
629,-55.97497301831986,0,17,0.01917170741777386
630,418.0769124377513,1,95,0.5128205128205128
631,435.2866483877716,1,158,0.38759689922480617
632,420.10785701589003,1,92,0.5208333333333334
633,423.99819412463114,1,147,0.40485829959514175
634,336.1274560070279,0,200,0.1715728752538099
635,420.4602505743773,1,84,0.5434782608695653
636,335.64638376971607,0,200,0.22654091966098644
637,78.48267122359925,0,39,0.03676879397592909
638,-11.780056792282736,0,30,0.0267598783921796
639,434.2597604675057,1,161,0.38314176245210724
640,291.598109529413,0,200,0.19098300562505258
641,428.6326726701886,1,126,0.4424778761061947
642,45.794468429941574,0,38,0.029944045490142117
643,120.53646223448153,0,85,0.05296782324476415
644,-109.5779038731782,0,2,0.0158074112826743
645,345.1859478636507,0,200,0.25
646,-80.97278400341864,0,14,0.01845777111412883
647,432.0848844266354,1,180,0.35714285714285715
648,344.07318032208303,0,200,0.25
649,341.27074231102443,0,200,0.1715728752538099
650,64.19579534503679,0,37,0.03336592150393756
651,272.1317350554668,0,200,0.19098300562505258
652,313.07039016345306,0,200,0.1715728752538099
653,76.17617349606485,0,62,0.03610524149498534
654,147.3914722910336,0,74,0.07191386126322279
655,114.57203562799711,0,115,0.1092896174863388
656,307.4557710696957,0,200,0.110098661796365
657,319.1282978467366,0,200,0.19098300562505258
658,-77.95853710789319,0,6,0.017347191976291376
659,426.6917564418342,1,121,0.45248868778280543
660,-54.95577954491615,0,45,0.02882547133998338
661,271.0908349338521,0,200,0.19098300562505258
662,341.53889360241334,0,200,0.19098300562505258
663,287.69943886121894,0,200,0.06943598554538331
664,32.36580836549001,0,44,0.028783893500682094
665,44.12585834407396,0,50,0.03127003108525098
666,-112.55882588882801,0,4,0.016167839458410303
667,-98.71693752264586,0,5,0.01693480101608806
668,283.5780181333679,0,200,0.09727522475637543
669,115.1594356598751,0,92,0.047741133996701345
670,89.03431852451055,0,79,0.04584005112797991
671,432.01746460637,1,182,0.35460992907801414
672,110.57354371164708,0,100,0.06666666666666667
673,99.42562937214481,0,94,0.044526998432263314
674,443.39784100016806,1,196,0.33783783783783783
675,45.6933711435362,0,55,0.03310918682721216
676,416.5472538719696,1,103,0.4926108374384236
677,-53.26918405022437,0,14,0.020281351706830767
678,399.42543928901904,1,137,0.42194092827004215
679,284.5019662170058,0,200,0.19098300562505258
680,422.7263953069469,1,145,0.4081632653061224
681,424.4806600740866,1,128,0.43859649122807015
682,330.51466224764204,0,200,0.1715728752538099
683,441.50435660476904,1,181,0.35587188612099646
684,334.00638230950943,0,200,0.1715728752538099
685,258.7442831994512,0,200,0.2
686,336.20244304983726,0,200,0.1715728752538099
687,-110.42336629152005,0,2,0.01581142741567651
688,425.47071208706325,1,132,0.43103448275862066
689,-102.32627079835976,0,1,0.015813927823395878
690,319.17425740447953,0,200,0.19098300562505258
691,333.5765472020234,0,200,0.1715728752538099
692,426.9004908264246,1,140,0.41666666666666663
693,289.5309156469569,0,200,0.19098300562505258
694,425.429454806438,1,176,0.3623188405797102
695,339.36066995095234,0,200,0.1715728752538099
696,110.87367368796198,0,196,0.12562814070351758
697,-61.46993351806996,0,10,0.018234826700306433
698,-89.71339699193663,0,8,0.01775984267751979
699,422.7248642411994,1,130,0.4347826086956522
700,431.979839232982,1,171,0.36900369003690037
701,433.90045023821284,1,180,0.35714285714285715
702,430.39886668871634,1,192,0.3424657534246575
703,333.1246125968728,0,200,0.19098300562505258
704,-6.429949580588882,0,21,0.022806051457973216
705,-100.04432175973992,0,4,0.0159840533720516
706,-63.72479818994321,0,30,0.021787343817499794
707,-3.3903654133822414,0,26,0.0232378736943771
708,338.31333249119234,0,200,0.1715728752538099
709,342.2533347123622,0,200,0.19098300562505258
710,341.08781467424967,0,200,0.19098300562505258
711,-62.22219943269549,0,19,0.01916435914804515
712,380.97041730096095,1,109,0.47846889952153115
713,-49.326290934666346,0,12,0.019154094250424115
714,-41.00704652569924,0,20,0.021516053076642654
715,295.8546744044544,0,200,0.19098300562505258
716,127.604993286754,0,97,0.12056101398807718
717,341.1975304733778,0,200,0.19098300562505258
718,343.8746653672463,0,200,0.19098300562505258
719,343.8864529791123,0,200,0.1715728752538099
720,432.8931751052835,1,155,0.3921568627450981
721,438.98080143650964,1,174,0.36496350364963503
722,-33.52169835431735,0,28,0.02138293642591438
723,58.720542503776215,0,51,0.034368715580370884
724,399.711820185208,1,131,0.4329004329004329
725,343.9404445894543,0,200,0.19098300562505258
726,-31.325989102076903,0,22,0.020557679348804033
727,333.79150931979484,0,200,0.1513878188659973
728,-18.694672149069888,0,29,0.021792091735451224
729,317.9592539389726,0,200,0.1715728752538099
730,-51.25004710267121,0,12,0.019481951210682847
731,345.6092166786319,0,200,0.2
732,-97.01862765198348,0,6,0.01735251243059088
733,444.3310919272646,1,184,0.35211267605633806
734,-42.86351689737234,0,22,0.01964676322361382
735,416.682368201575,1,81,0.5524861878453039
736,433.1302772906806,1,159,0.3861003861003861
737,421.8823367623393,1,147,0.40485829959514175
738,82.870783942672,0,79,0.04664857357246643
739,336.2856609208751,0,200,0.1715728752538099
740,217.31503539220378,0,200,0.1715728752538099
741,439.2148683006646,1,195,0.3389830508474576
742,433.6138651318452,1,195,0.3389830508474576
743,425.8803746120959,1,133,0.4291845493562232
744,208.32247101848588,0,135,0.2656597409870561
745,432.4183763673815,1,173,0.3663003663003663
746,340.83607773365435,0,200,0.1715728752538099
747,95.85871162783958,0,106,0.16501650165016502
748,-3.656092889840906,0,42,0.025183601399737875
749,-4.797134771015109,0,44,0.023141078790481828
750,427.62966487159736,1,142,0.4132231404958678
751,424.59643593001147,1,143,0.41152263374485604
752,103.54343503560945,0,50,0.04482565768237913
753,-108.10935057983339,0,4,0.0159840533720516
754,268.88834194386294,0,200,0.0583357886059212
755,340.9109199986579,0,200,0.1715728752538099
756,301.917924864806,0,200,0.1715728752538099
757,328.69096323222084,0,200,0.1715728752538099
758,341.9463601904855,0,200,0.22654091966098644
759,443.25790546111466,1,187,0.3484320557491289
760,121.00894052573582,0,149,0.22271714922048996
761,345.7413556513197,1,122,0.4504504504504505
762,338.0907501478289,0,200,0.1715728752538099
763,-126.85817353403704,0,33,0.021375161293449192
764,335.114447067149,0,200,0.1715728752538099
765,-95.2330403361343,0,2,0.016173069130115212
766,431.9845142568794,1,163,0.3802281368821293
767,15.277677506972324,0,54,0.03479115096093221
768,440.6582057877478,1,184,0.35211267605633806
769,442.7697854764054,1,193,0.3412969283276451
770,55.95794654154031,0,39,0.033343670657981016
771,445.5342773951412,1,187,0.3484320557491289
772,401.16579225700076,1,152,0.3968253968253968
773,428.85042158648247,1,192,0.3424657534246575
774,123.4200211642337,0,53,0.05766550997254651
775,74.36026876014327,0,38,0.035996138610125246
776,-56.84414953217941,0,12,0.019481951210682847
777,421.26394181586244,1,111,0.4739336492890995
778,380.62857611052806,1,153,0.39525691699604737
779,121.16610496927366,0,64,0.06336278079478298
780,-45.17423801937091,0,14,0.02000941971914722
781,402.0665891632861,1,128,0.43859649122807015
782,60.00884406036468,0,52,0.04168020395537173
783,2.616682041998132,0,48,0.032038818237675126
784,430.9735860912869,1,134,0.4273504273504274
785,125.73468225155294,0,93,0.05282620179609086
786,362.92055899268155,1,99,0.5025125628140703
787,28.739197537751664,0,69,0.031037899559957824
788,320.93787693715603,0,200,0.25
789,443.9404116745342,1,199,0.33444816053511706
790,127.33517917280044,0,108,0.05680470781810909
791,107.88328474004018,0,90,0.04460644607844747
792,80.91866558354639,0,107,0.05172589526936841
793,39.26437639568073,0,41,0.030086353014914167
794,-69.57812341827918,0,17,0.018186944853972875
795,-70.6463489502759,0,10,0.017725069960264458
796,427.23623557945984,1,138,0.42016806722689076
797,-2.6560254823247362,0,27,0.024800819423725768
798,396.69872672138996,1,121,0.45248868778280543
799,42.57443461263105,0,48,0.029405786738992704
800,309.1764933714251,0,200,0.10724372001086317
801,-122.01600374448918,0,25,0.017295489592941492
802,45.235352746581654,0,65,0.029814757241685783
803,226.97004372274267,0,200,0.0499266418716242
804,-20.77369506069691,0,80,0.025251175753893785
805,-62.88073506041343,0,22,0.019709220561355347
806,295.40299812046766,0,200,0.12347173609369323
807,280.2378230101259,0,200,0.08295048134434817
808,79.71378593630182,0,114,0.036845983787767135
809,91.37178334265114,0,103,0.05063279565052742
810,-48.074576894674976,0,39,0.019365066673633496
811,222.09080817862232,0,200,0.04572899787928879
812,176.8586831625195,0,200,0.03842942200852721
813,66.49502210803124,0,167,0.03457957009295947
814,-37.37700368211699,0,40,0.02039400339440778
815,34.06023515664745,0,96,0.03088916374370694
816,216.8011472710787,0,200,0.049708601297970736
817,257.33232969320096,0,200,0.0583357886059212
818,327.90521246814166,0,200,0.19098300562505258
819,299.6078041621177,0,200,0.09929433687476769
820,-36.25331080494698,0,70,0.02059244545665285
821,319.52224822120155,0,200,0.19098300562505258
822,215.22674715798408,0,200,0.0639013949713478
823,72.3512774872205,0,97,0.07053899600902779
824,407.1686001660764,1,181,0.35587188612099646
825,265.4688699987631,0,200,0.06190820998759698
826,302.5801380783939,0,200,0.125
827,281.52397978162344,0,200,0.10724372001086317
828,304.4661405299404,0,200,0.10724372001086317
829,236.00136528700267,0,200,0.049708601297970736
830,230.92847606201772,0,200,0.04755619106746819
831,238.35912761655078,0,200,0.04755619106746819
832,-45.159820595418225,0,47,0.01961258337845934
833,28.183445863302836,0,67,0.028162787624264253
834,334.89017083869345,0,200,0.19098300562505258
835,-114.96626764664326,0,2,0.01563563322975271
836,326.94332410972606,0,200,0.19098300562505258
837,-39.018882099874745,0,24,0.02118312868760761
838,-57.92396236563619,0,19,0.01865940043818504
839,62.468418493479234,0,83,0.03972157549362958
840,155.5477182244775,0,139,0.10341144117798673
841,-73.20627817068,0,10,0.01754333659992981
842,123.07911040397981,0,143,0.07656882352913111
843,158.92937561822615,0,93,0.08083874067952013
844,-117.56580450713308,0,10,0.018710820951299514
845,121.4561507119009,0,95,0.051432773879783594
846,-33.87880995380215,0,38,0.020402325096153074
847,291.34321248897965,0,200,0.19098300562505258
848,-122.79684044005904,0,24,0.01727736119220521
849,421.5779233007804,1,147,0.40485829959514175
850,-92.09971135599203,0,15,0.017325454815286568
851,29.034176395303163,0,200,0.052288906360944624
852,-4.2566901152855365,0,30,0.02316485535451556
853,126.74150171491034,0,135,0.054038004996148435
854,84.70446769931759,0,137,0.05407008365177207
855,385.88108595698054,1,180,0.35714285714285715
856,316.4917906917041,0,200,0.1513878188659973
857,329.94886992227265,0,200,0.2
858,101.55477670887699,0,110,0.048687651344157375
859,320.3773939440165,0,200,0.16227766016837933
860,139.14638621360183,0,114,0.09628150013615999
861,425.2368286533867,1,177,0.36101083032490977
862,419.14645416628787,1,163,0.3802281368821293
863,-91.60177816459073,0,7,0.01670390010980391
864,-126.49782097692345,0,21,0.016693341969606517
865,426.76544045880973,1,158,0.38759689922480617
866,307.8094019902456,0,200,0.10724372001086317
867,71.95384280359656,0,70,0.03779455640176344
868,74.62147449339386,0,67,0.046911174296330405
869,20.798217609101627,0,33,0.02608003212808384
870,0.565453325890644,0,37,0.02370417384622394
871,-22.93536171728094,0,24,0.021401241281184428
872,52.8461686638429,0,51,0.03132457926992915
873,140.71819339602504,0,122,0.07388957727846847
874,-81.18071487452471,0,21,0.01918587124981801
875,430.9756839361134,1,153,0.39525691699604737
876,29.910081491801975,0,80,0.040608437154331455
877,25.50474280073557,0,45,0.02923405714208727
878,-28.65547392091524,0,30,0.02084677622136191
879,336.50306277329184,0,200,0.1715728752538099
880,138.8885215361042,0,133,0.06958170121746046
881,327.083003637651,0,200,0.1715728752538099
882,282.9036750397898,0,200,0.19098300562505258
883,426.9954840323158,1,151,0.39840637450199207
884,185.44411335059854,0,170,0.20259040283851978
885,-15.400227612831571,0,27,0.02323247496118954
886,-51.78910744212175,0,14,0.018938545502470202
887,-13.690215758069158,0,24,0.02217126555969189
888,334.99408354075183,0,200,0.1715728752538099
889,-23.72580281911769,0,22,0.0235565398883214
890,261.3511401372868,0,200,0.0583357886059212
891,427.9845834985095,1,185,0.3508771929824561
892,429.09956470582796,1,185,0.3508771929824561
893,423.52332830860314,1,168,0.373134328358209
894,290.7089304701219,0,200,0.10724372001086317
895,-44.60662640888003,0,30,0.02308834128723821
896,143.40966434021948,0,119,0.08009207294370078
897,19.787297114753386,0,79,0.035190136286409
898,-106.97661247640306,0,18,0.019414113833694634
899,-32.54255140175671,0,24,0.02162629757785467
900,302.08590807911804,0,200,0.09727522475637543
901,12.62743440294804,0,29,0.025068613967611456
902,5.121273968861473,0,41,0.024251469009468778
903,121.30271698107336,0,131,0.15544591651314402
904,63.4038947580316,0,92,0.0332443982729519
905,325.93324871231556,0,200,0.1715728752538099
906,417.0690498613624,1,149,0.4016064257028112
907,401.5059499797756,1,156,0.390625
908,399.62853150330335,1,184,0.35211267605633806
909,311.6362887012223,0,200,0.12347173609369323
910,328.3516339056399,0,200,0.19098300562505258
911,-106.1616298065128,0,2,0.01562787016439942
912,291.3521444146873,0,200,0.07782792956586483
913,418.66668115740885,1,115,0.4651162790697674
914,-102.27533028474892,0,1,0.015813927823395878
915,336.41796423605814,0,200,0.19098300562505258
916,432.2973007170985,1,170,0.37037037037037035
917,327.1944969762264,0,200,0.19098300562505258
918,121.26463722583577,0,155,0.28169014084507044
919,439.5686102727732,1,179,0.35842293906810035
920,335.10893254873974,0,200,0.2
921,341.97836163284893,0,200,0.2
922,432.6836886475355,1,175,0.36363636363636365
923,335.05570954190125,0,200,0.19098300562505258
924,435.88615457217185,1,177,0.36101083032490977
925,311.2179011424214,0,200,0.19098300562505258
926,-83.59553586932367,0,19,0.01965834991199646
927,-39.29177729905906,0,22,0.019977440759381713
928,-97.82387415629381,0,16,0.017101348888490946
929,431.1810024218873,1,173,0.3663003663003663
930,104.20086364205478,0,78,0.05959475566150178
931,410.53242503752404,1,123,0.4484304932735426
932,418.43413560041,1,191,0.3436426116838488
933,100.19540392073417,0,69,0.04488076470292933
934,120.03996079386212,0,109,0.06915956047694326
935,405.95507096691966,1,111,0.4739336492890995
936,334.50198688915066,0,200,0.2
937,325.39929574920905,0,200,0.2
938,419.34840740582064,1,131,0.4329004329004329
939,426.2958091443801,1,134,0.4273504273504274
940,427.3873991594207,1,167,0.37453183520599254
941,417.6269931689641,1,118,0.4587155963302753
942,338.39870421930476,0,200,0.22654091966098644
943,141.07310602359928,0,79,0.07229824401687422
944,281.5348981276666,0,200,0.19098300562505258
945,193.98819689900003,0,137,0.29673590504451036
946,75.74616372305334,0,59,0.03684073774495297
947,389.20135562857655,1,177,0.36101083032490977
948,418.4994057286708,1,109,0.47846889952153115
949,132.84612038260042,0,99,0.06198807295724468
950,329.2636855133392,0,200,0.1715728752538099
951,418.8580196062257,1,190,0.3448275862068965
952,331.54402347740165,0,200,0.1715728752538099
953,176.9534444622108,0,100,0.10856463647766622
954,392.5819349739342,1,139,0.41841004184100417
955,338.9869530170223,0,200,0.2
956,328.4406401360228,0,200,0.1715728752538099
957,334.73936707254296,0,200,0.1715728752538099
958,430.8371328849766,1,174,0.36496350364963503
959,9.06297648328976,0,34,0.02594562025376026
960,134.13035112150004,0,85,0.062256148876644615
961,20.235076080567623,0,85,0.030622390657031
962,-56.729652447012576,0,15,0.01974432103985042
963,316.4749622706171,0,200,0.14038820320220757
964,128.06126052668128,0,120,0.11730817179569848
965,2.431827842082896,0,40,0.02481555794522544
966,325.85318244267046,0,200,0.19098300562505258
967,166.9857309821572,0,95,0.11085162209785109
968,423.1703479140054,1,191,0.3436426116838488
969,87.26885889201445,0,77,0.06123616298862308
970,73.29112450834367,0,88,0.05714122665284893
971,99.74492788042605,0,109,0.07411934589058496
972,438.3710466507032,1,179,0.35842293906810035
973,438.0453342499006,1,171,0.36900369003690037
974,292.4349487461405,0,200,0.08183611128016957
975,126.7656790497689,0,96,0.08944908299440214
976,423.21211591624615,1,114,0.4672897196261682
977,434.5985612605291,1,155,0.3921568627450981
978,-24.11882251484643,0,21,0.021138197986888017
979,122.29015654051197,0,72,0.05341880341880342
980,314.09427780156005,0,200,0.19098300562505258
981,-111.96314694656442,0,3,0.016166155669603263
982,432.2373819195767,1,194,0.3401360544217687
983,-125.17177938423933,0,4,0.0157903930151224
984,36.30555303502031,0,52,0.031123119086836886
985,111.99750779051277,0,88,0.0738448607766137
986,436.82051608064904,1,181,0.35587188612099646
987,-21.29212217878751,0,25,0.021492930924515433
988,148.77124135464072,0,112,0.07000092721535912
989,25.206940530048897,0,36,0.026716981801139322
990,-98.59665544632574,0,25,0.019387766092841114
991,84.46508325347598,0,74,0.04547840770360985
992,320.342377791379,0,200,0.13383054136359812
993,248.74217163249563,0,200,0.06439164923068695
994,316.2518285639939,0,200,0.12347173609369323
995,305.9936446218383,0,200,0.1715728752538099
996,299.0830736722032,0,200,0.19098300562505258
997,292.66739620184995,0,200,0.07692307692307693
998,410.79082847316727,1,163,0.3802281368821293
999,-44.41161471524637,0,63,0.029342756170984415
1000,342.6909694092013,0,200,0.25
1001,-62.646236485035026,0,40,0.023162519017584707
1002,200.02857070032843,0,125,0.22291236000336484
1003,229.1070079722924,0,200,0.045400276460171245
1004,424.48959435175453,1,153,0.39525691699604737
1005,432.80004031655983,1,198,0.33557046979865773
1006,92.93754444451505,0,81,0.0405559090637461
1007,26.64366199867729,0,68,0.029000268859239557
1008,30.18227163214874,0,43,0.02766779068929469
1009,432.7771768814312,1,163,0.3802281368821293
1010,120.20176517992579,0,102,0.05044264985243767
1011,399.5365642209078,1,168,0.373134328358209
1012,428.34807893340013,1,156,0.390625
1013,421.1919686718696,1,166,0.37593984962406013
1014,-78.14595198138252,0,32,0.019608239379980776
1015,422.5790669020021,1,197,0.3367003367003367
1016,426.35387316615675,1,145,0.4081632653061224
1017,419.74669146450185,1,131,0.4329004329004329
1018,424.91682128077133,1,129,0.4366812227074236
1019,21.679866756877686,0,52,0.03004377948131895
1020,16.49121923828838,0,32,0.025797603565014114
1021,155.05177119227037,0,128,0.08695996643291473
1022,-63.78326111188203,0,18,0.019414113833694634
1023,196.25837853923093,0,122,0.2244130935724818
1024,400.36937330990406,1,140,0.41666666666666663
1025,-54.798222678164535,0,31,0.018891578925011046
1026,-37.95445849795182,0,42,0.02138436557868258
1027,421.50811882715755,1,153,0.39525691699604737
1028,314.9828252604208,0,200,0.14038820320220757
1029,98.4529341121572,0,85,0.042049117053172116
1030,253.97746525383474,0,200,0.125
1031,-73.2079833657747,0,18,0.019310117580335354
1032,418.15700117000586,1,106,0.4854368932038835
1033,420.41085161591434,1,167,0.37453183520599254
1034,425.54690640617156,1,152,0.3968253968253968
1035,88.88277075162257,0,81,0.04421129950343654
1036,441.30083302248863,1,182,0.35460992907801414
1037,432.18890003393665,1,177,0.36101083032490977
1038,64.65186893534039,0,68,0.038815070365836424
1039,431.4991369827102,1,182,0.35460992907801414
1040,146.68711109065384,0,200,0.037037037037037035
1041,423.70036993435986,1,187,0.3484320557491289
1042,417.61223816686936,1,123,0.4484304932735426
1043,35.02417186798911,0,43,0.031403274819643015
1044,-52.53310508464091,0,15,0.018934959496550077
1045,430.9848462278784,1,156,0.390625
1046,433.1282849644643,1,169,0.3717472118959108
1047,-45.29457817046387,0,22,0.019429028226224304
1048,-38.72988409286827,0,25,0.019981819902823002
1049,-10.83257403180204,0,32,0.02246905943836127
1050,-102.91698382249916,0,1,0.015813927823395878
1051,421.91498316258327,1,112,0.4716981132075471
1052,-43.95577113926757,0,33,0.01964319278628227
1053,434.3383283377467,1,179,0.35842293906810035
1054,333.6605822560252,0,200,0.1715728752538099
1055,422.815369941777,1,143,0.41152263374485604
1056,390.5337971591521,1,112,0.4716981132075471
1057,393.4375816453069,1,153,0.39525691699604737
1058,383.8788625364421,1,115,0.4651162790697674
1059,429.7147182715252,1,161,0.38314176245210724
1060,425.2841331639015,1,137,0.42194092827004215
1061,436.5709334492089,1,188,0.3472222222222222
1062,326.2275906924535,0,200,0.1715728752538099
1063,331.61702663047436,0,200,0.22654091966098644
1064,421.6069606252269,1,166,0.37593984962406013
1065,421.7980841298871,1,191,0.3436426116838488
1066,414.5152770494602,1,117,0.4608294930875576
1067,321.56017865406545,0,200,0.19098300562505258
1068,291.32090094015643,0,200,0.13383054136359812
1069,52.821482535930656,0,54,0.03129517002889907
1070,349.304270033095,0,200,0.25
1071,326.6807591360178,0,200,0.2
1072,422.0993352388422,1,174,0.36496350364963503
1073,-52.97515183073624,0,34,0.021300607872818244
1074,424.58700529221716,1,133,0.4291845493562232
1075,399.60969972050043,1,136,0.42372881355932196
1076,338.26685281387904,0,200,0.19098300562505258
1077,110.43411753738374,0,67,0.047894159167481666
1078,-129.13331081109874,0,21,0.01892733565053928
1079,432.33348864611816,1,175,0.36363636363636365
1080,338.49139811502994,0,200,0.19098300562505258
1081,110.30944883484513,0,53,0.048217466066704864
1082,-62.67383778151877,0,14,0.01869682763153268
1083,145.59341058897112,0,83,0.08246994080908046
1084,180.602392061736,0,87,0.14556040756914118
1085,-75.75699768029035,0,11,0.01733215876202096
1086,20.186396397472805,0,44,0.02620880272604181
1087,315.221890340177,0,200,0.19098300562505258
1088,444.1415562523867,1,199,0.33444816053511706
1089,73.20202188128123,0,100,0.044946937761863516
1090,419.28883785656785,1,153,0.39525691699604737
1091,3.603802879781952,0,65,0.02420659025561016
1092,-72.98314860800411,0,14,0.01754204054141022
1093,-2.2780212829717073,0,42,0.023446078193085376
1094,109.40047760112122,0,124,0.0580046403712297
1095,421.45066310864,1,165,0.3773584905660377
1096,404.1874001488962,1,153,0.39525691699604737
1097,342.18054591315234,0,200,0.2
1098,342.1101582888708,0,200,0.25
1099,14.83964352338684,0,54,0.02552123260740236
1100,112.64692281703364,0,88,0.06459334721696808
1101,406.50388171524827,1,107,0.48309178743961345
1102,431.3770291383951,1,175,0.36363636363636365
1103,437.5713644382449,1,166,0.37593984962406013
1104,433.1298753665646,1,193,0.3412969283276451
1105,-10.751488392134746,0,40,0.02702046351578916
1106,330.9109185743163,0,200,0.19098300562505258
1107,55.15751994170266,0,80,0.039368765245615236
1108,116.88478452558765,0,104,0.04983118098494428
1109,153.01139260461272,0,94,0.07495266223522994
1110,298.97643033813665,0,200,0.11925824035672519
1111,383.70034357700297,1,184,0.35211267605633806
1112,434.4239434588359,1,162,0.38167938931297707
1113,433.6041054478904,1,155,0.3921568627450981
1114,129.44942502699536,0,143,0.13458950201884254
1115,88.91162493154756,0,60,0.05183547871715672
1116,285.83077489567216,0,200,0.25
1117,420.6845244897738,1,100,0.5
1118,423.90177683819184,1,128,0.43859649122807015
1119,434.17394046355355,1,164,0.3787878787878788
1120,31.88563324516626,0,50,0.03355485871194969
1121,-60.77740402927125,0,12,0.019466850424862337
1122,27.944382793180324,0,41,0.027294192983632424
1123,432.1103191929411,1,187,0.3484320557491289
1124,413.99875886788107,1,127,0.44052863436123346
1125,429.87368136663133,1,180,0.35714285714285715
1126,38.71382350730761,0,41,0.028858746018233645
1127,342.07366227838156,0,200,0.25
1128,305.82224660915745,0,200,0.110098661796365
1129,424.64352372722016,1,127,0.44052863436123346
1130,135.2556583916466,0,81,0.06368435389241843
1131,392.08587865605443,1,123,0.4484304932735426
1132,-150.19443321969834,0,17,0.01731415326283008
1133,-18.209728977358523,0,37,0.02177542020457073
1134,76.57262761543731,0,98,0.058777557138849794
1135,-79.92068344844465,0,21,0.02119659899613585
1136,188.08896115689618,0,159,0.1845554026984984
1137,272.81841889674837,0,200,0.07662908283827055
1138,-70.45797978689933,0,19,0.019697361455866483
1139,-103.65385204793272,0,18,0.017904542661943485
1140,330.07462929347366,0,200,0.19098300562505258
1141,-12.62711285503542,0,28,0.023523292245995555
1142,184.88049481646812,0,170,0.12987012987012986
1143,84.87943450860284,0,69,0.042333933779059627
1144,426.7389964648396,1,138,0.42016806722689076
1145,-7.432714545662563,0,30,0.022820326107334067
1146,312.4330440526527,0,200,0.19098300562505258
1147,-58.45210643288225,0,28,0.021691094251294805
1148,427.1814451344846,1,169,0.3717472118959108
1149,21.62996073262758,0,39,0.02730910058086169
1150,431.1929113611324,1,173,0.3663003663003663
1151,3.87443827859947,0,35,0.0240532804857372
1152,306.94140465437863,0,200,0.09929433687476769
1153,342.3739882365372,0,200,0.25
1154,126.04004481666752,0,114,0.1216136300075946
1155,439.7973331481306,1,200,0.3333333333333333
1156,255.18959107320464,0,200,0.08295048134434817
1157,428.6832367147151,1,200,0.3333333333333333
1158,430.8490070211227,1,157,0.3891050583657587
1159,178.75233826723874,0,119,0.10637050224511065
1160,429.3905500144689,1,168,0.373134328358209
1161,-110.46388013535987,0,5,0.01672850989337824
1162,95.46095243040355,0,70,0.04608294930875576
1163,-35.969584517252315,0,44,0.023435088974514212
1164,315.99778498908825,0,200,0.11925824035672519
1165,115.11075730389818,0,86,0.05839641963886859
1166,329.86680720234176,0,200,0.1513878188659973
1167,-79.70042897484439,0,22,0.017977243028197615
1168,283.5466082990565,0,200,0.11925824035672519
1169,303.4185731646895,0,200,0.09090909090909091
1170,331.1617112321072,0,200,0.19098300562505258
1171,271.58022706658977,0,200,0.07142857142857142
1172,432.2913041344544,1,172,0.36764705882352944
1173,330.59154389176683,0,200,0.19098300562505258
1174,141.1286265766559,0,128,0.07150671851267075
1175,441.8570048843626,1,191,0.3436426116838488
1176,430.641389976734,1,186,0.34965034965034963
1177,331.49982126625395,0,200,0.19098300562505258
1178,407.41338977486964,1,171,0.36900369003690037
1179,421.57313777225966,1,142,0.4132231404958678
1180,431.08646101125214,1,185,0.3508771929824561
1181,50.357381831440506,0,55,0.03169572107765452
1182,-73.52175138972399,0,12,0.01751521831039728
1183,404.39093274721074,1,176,0.3623188405797102
1184,-17.62919354877768,0,25,0.02181110411872349
1185,99.52233731928207,0,87,0.0420137842025765
1186,425.3986760964769,1,111,0.4739336492890995
1187,38.47731313925004,0,53,0.028759151651847177
1188,-96.54166862935016,0,14,0.016703361881474414
1189,80.22718104251277,0,73,0.04666853053772829
1190,431.682797682413,1,182,0.35460992907801414
1191,58.32112031435838,0,71,0.042257392617955
1192,-12.251444156570457,0,36,0.023912085792406508
1193,78.37026302620512,0,79,0.03871222908921692
1194,327.0894464118098,0,200,0.1715728752538099
1195,414.3892282478219,1,117,0.4608294930875576
1196,430.3697848740995,1,153,0.39525691699604737
1197,39.21130799059527,0,60,0.03507879809013559
1198,437.2794364363875,1,191,0.3436426116838488
1199,393.16904207705255,1,133,0.4291845493562232
1200,53.92325392592332,0,76,0.04126739592049018
1201,274.43639150009744,0,200,0.07052017144395645
1202,431.4255601274436,1,173,0.3663003663003663
1203,-23.9582155615159,0,39,0.021702422229844236
1204,159.1650753353196,0,133,0.08110300081103
1205,130.39632901584912,0,137,0.10014247163424668
1206,54.01568630007745,0,42,0.03279883939319491
1207,39.273898365730744,0,95,0.034924336965680716
