run_id,episode,reward,steps,success,navigation_efficiency,path_efficiency,goal_distance,grid_size,max_episode_steps,map_label,scene_profile,scene_seed,map_package_path,timestamp_utc
2026-06-18_20-24-57,2540,176.83463429819673,200,0,0.031233176779224273,0.031233176779224273,29.017236257093817,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:05.907382
2026-06-18_20-24-57,2541,173.13461889775965,200,0,0.03024200308016292,0.03024200308016292,30.066592756745816,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:06.113499
2026-06-18_20-24-57,2542,188.99604939562573,200,0,0.033251343565416806,0.033251343565416806,27.073972741361768,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:06.315063
2026-06-18_20-24-57,2543,182.8968312119764,200,0,0.03225806451612903,0.03225806451612903,28.0,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:06.537130
2026-06-18_20-24-57,2544,186.14266366108527,200,0,0.033251343565416806,0.033251343565416806,27.073972741361768,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:06.737414
2026-06-18_20-24-57,2545,175.82384776434404,200,0,0.031182875248202475,0.031182875248202475,29.068883707497267,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:06.935526
2026-06-18_20-24-57,2546,169.44413997838694,200,0,0.030287737712564204,0.030287737712564204,30.01666203960727,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:07.148295
2026-06-18_20-24-57,2547,167.77020494663677,200,0,0.029411764705882353,0.029411764705882353,31.0,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:07.355196
2026-06-18_20-24-57,2548,173.9237673288889,200,0,0.03024200308016292,0.03024200308016292,30.066592756745816,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:07.560754
2026-06-18_20-24-57,2549,162.26954430277428,200,0,0.029411764705882353,0.029411764705882353,31.0,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:07.769430
2026-06-18_20-24-57,2550,149.3451119399805,200,0,0.02627630843107886,0.02627630843107886,35.05709628591621,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:07.974810
2026-06-18_20-24-57,2551,166.74502006712993,200,0,0.029356118341023155,0.029356118341023155,31.064449134018133,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:08.176753
2026-06-18_20-24-57,2552,174.08680266870817,200,0,0.031182875248202475,0.031182875248202475,29.068883707497267,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:08.378969
2026-06-18_20-24-57,2553,172.92287516456958,200,0,0.03024200308016292,0.03024200308016292,30.066592756745816,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:08.588173
2026-06-18_20-24-57,2554,178.65595316443944,200,0,0.031182875248202475,0.031182875248202475,29.068883707497267,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:08.834962
2026-06-18_20-24-57,2555,183.51299853803403,200,0,0.032184002176169964,0.032184002176169964,28.071337695236398,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:09.043001
2026-06-18_20-24-57,2556,167.13253294590547,200,0,0.02939782249584643,0.02939782249584643,31.016124838541646,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:09.243327
2026-06-18_20-24-57,2557,169.46756542444788,200,0,0.03024200308016292,0.03024200308016292,30.066592756745816,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:09.445282
2026-06-18_20-24-57,2558,177.9608193302968,200,0,0.031182875248202475,0.031182875248202475,29.068883707497267,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:09.648889
2026-06-18_20-24-57,2559,165.68946420390338,200,0,0.02939782249584643,0.02939782249584643,31.016124838541646,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:09.867190
2026-06-18_20-24-57,2560,173.50268515524806,200,0,0.03024200308016292,0.03024200308016292,30.066592756745816,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:56:10.072817
2026-06-18_20-24-57,2561,169.89803763404143,200,0,0.02939782249584643,0.02939782249584643,31.016124838541646,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T02:57:52.349303
