episode,episode_variant,scenario_id,scenario_name,mode,step,action,action_confidence,row,col,cell_risk,distance_to_goal,progress,done,done_reason
10,0,stress_density,Stress Density,mono,12,3,1.0,14,14,0.0,15.811388300841896,0.6810342016287461,0,
10,0,stress_density,Stress Density,mono,13,3,1.0,15,15,0.0,15.231546211727817,0.579842089114079,0,
10,0,stress_density,Stress Density,mono,14,3,1.0,16,16,0.0,14.7648230602334,0.466723151494417,0,
10,0,stress_density,Stress Density,mono,15,3,1.0,17,17,0.0,14.422205101855956,0.3426179583774438,0,
10,0,stress_density,Stress Density,mono,16,3,1.0,18,18,0.0,14.212670403551895,0.20953469830406135,0,
10,0,stress_density,Stress Density,mono,17,3,1.0,19,19,0.0,14.142135623730951,0.07053477982094414,0,
10,0,stress_density,Stress Density,mono,18,3,1.0,20,20,0.0,14.212670403551895,-0.07053477982094414,0,
10,0,stress_density,Stress Density,mono,19,3,1.0,21,21,0.0,14.422205101855956,-0.20953469830406135,0,
10,0,stress_density,Stress Density,mono,20,3,1.0,22,22,0.0,14.7648230602334,-0.3426179583774438,0,
10,0,stress_density,Stress Density,mono,21,3,1.0,23,23,0.0,15.231546211727817,-0.466723151494417,0,
10,0,stress_density,Stress Density,mono,22,3,1.0,24,24,0.0,15.811388300841896,-0.579842089114079,0,
10,0,stress_density,Stress Density,mono,23,3,1.0,25,25,0.0,16.492422502470642,-0.6810342016287461,0,
10,0,stress_density,Stress Density,mono,24,3,1.0,26,26,0.0,17.26267650163207,-0.7702539991614259,0,
10,0,stress_density,Stress Density,mono,25,3,1.0,27,27,0.0,18.110770276274835,-0.8480937746427664,0,
10,0,stress_density,Stress Density,mono,26,3,1.0,28,28,0.0,19.026297590440446,-0.9155273141656117,0,
10,0,stress_density,Stress Density,mono,27,3,1.0,29,29,0.5449458956718445,20.0,-0.9737024095595537,0,
10,0,stress_density,Stress Density,mono,28,3,1.0,30,30,1.0,21.02379604162864,-1.0237960416286391,1,collision_risk
11,1,baseline_open,Baseline Open,stereo,1,3,0.9894763231277466,3,5,0.0,51.73973328110612,1.4109957825671273,0,
11,1,baseline_open,Baseline Open,stereo,2,3,0.988442599773407,4,6,0.0,50.32891812864648,1.4108151524596408,0,
11,1,baseline_open,Baseline Open,stereo,3,3,0.9874365329742432,5,7,0.0,48.91829923454004,1.4106188941064417,0,
11,1,baseline_open,Baseline Open,stereo,4,3,0.986400842666626,6,8,0.0,47.50789408087881,1.4104051536612232,0,
11,1,baseline_open,Baseline Open,stereo,5,3,0.9853309392929077,7,9,0.0,46.09772228646444,1.4101717944143743,0,
11,1,baseline_open,Baseline Open,stereo,6,3,0.9842064380645752,8,10,0.0,44.68780594300866,1.4099163434557767,0,
11,1,baseline_open,Baseline Open,stereo,7,3,0.9830705523490906,9,11,0.0,43.278170016764804,1.4096359262438583,0,
11,1,baseline_open,Baseline Open,stereo,8,3,0.9819076657295227,10,12,0.0,41.86884283091664,1.4093271858481629,0,
11,1,baseline_open,Baseline Open,stereo,9,3,0.9807106852531433,11,13,0.30574843287467957,40.45985664828782,1.4089861826288228,0,
11,1,baseline_open,Baseline Open,stereo,10,3,0.9794959425926208,12,14,0.11477622389793396,39.05124837953327,1.4086082687545485,0,
11,1,baseline_open,Baseline Open,stereo,11,3,0.9783030152320862,13,15,0.3190586566925049,37.64306044943742,1.408187930095849,0,
11,1,baseline_open,Baseline Open,stereo,12,3,0.9771479368209839,14,16,0.8823301792144775,36.235341863986875,1.4077185854505458,0,
11,1,baseline_open,Baseline Open,stereo,13,3,0.9759839177131653,15,17,0.7054398059844971,34.828149534535996,1.4071923294508792,0,
11,1,baseline_open,Baseline Open,stereo,14,3,0.9748374819755554,16,18,0.820408821105957,33.421549934136806,1.4065996003991899,0,
11,1,baseline_open,Baseline Open,stereo,15,3,0.973722517490387,17,19,0.2527005672454834,32.01562118716424,1.4059287469725632,0,
11,1,baseline_open,Baseline Open,stereo,16,3,0.9726383686065674,18,20,0.0,30.610455730027933,1.4051654571363095,0,
11,1,baseline_open,Baseline Open,stereo,17,3,0.9716030359268188,19,21,0.42534714937210083,29.206163733020468,1.4042919970074657,0,
11,1,baseline_open,Baseline Open,stereo,18,3,0.970608115196228,20,22,0.08584105223417282,27.80287754891569,1.403286184104779,0,
11,1,baseline_open,Baseline Open,stereo,19,3,0.9696884751319885,21,23,0.0,26.40075756488817,1.402119984027518,0,
11,1,baseline_open,Baseline Open,stereo,20,3,0.9687933325767517,22,24,0.0,25.0,1.4007575648881705,0,
11,1,baseline_open,Baseline Open,stereo,21,3,0.9679223895072937,23,25,0.0,23.600847442411894,1.3991525575881063,0,
11,1,baseline_open,Baseline Open,stereo,22,3,0.9670371413230896,24,26,0.09066358208656311,22.20360331117452,1.3972441312373753,0,
11,1,baseline_open,Baseline Open,stereo,23,3,0.9661974310874939,25,27,0.11091820895671844,20.808652046684813,1.3949512644897055,0,
11,1,baseline_open,Baseline Open,stereo,24,3,0.9652925133705139,26,28,0.45640426874160767,19.4164878389476,1.3921642077372134,0,
11,1,baseline_open,Baseline Open,stereo,25,3,0.9644314050674438,27,29,0.1093749925494194,18.027756377319946,1.3887314616276534,0,
11,1,baseline_open,Baseline Open,stereo,26,3,0.9634464979171753,28,30,0.0,16.64331697709324,1.3844394002267073,0,
11,1,baseline_open,Baseline Open,stereo,27,3,0.9624170660972595,29,31,0.3906249701976776,15.264337522473747,1.3789794546194916,0,
11,1,baseline_open,Baseline Open,stereo,28,3,0.9614230990409851,30,32,0.028935182839632034,13.892443989449804,1.3718935330239432,0,
11,1,baseline_open,Baseline Open,stereo,29,3,0.9604692459106445,31,33,0.0,12.529964086141668,1.3624799033081363,0,
11,1,baseline_open,Baseline Open,stereo,30,3,0.9592599272727966,32,34,0.02218364179134369,11.180339887498949,1.3496241986427187,0,
11,1,baseline_open,Baseline Open,stereo,31,3,0.9580110311508179,33,35,0.0,9.848857801796104,1.331482085702845,0,
11,1,baseline_open,Baseline Open,stereo,32,3,0.956964373588562,34,36,0.0,8.54400374531753,1.3048540564785736,0,
11,1,baseline_open,Baseline Open,stereo,33,3,0.9560970067977905,35,37,0.2058255821466446,7.280109889280518,1.2638938560370123,0,
11,1,baseline_open,Baseline Open,stereo,34,3,0.9552938342094421,36,38,0.005979938432574272,6.082762530298219,1.1973473589822987,0,
11,1,baseline_open,Baseline Open,stereo,35,3,0.9544830322265625,37,39,0.49768519401550293,5.0,1.0827625302982193,0,
11,1,baseline_open,Baseline Open,stereo,36,3,0.9537333250045776,38,40,0.5127314925193787,4.123105625617661,0.8768943743823394,0,
11,1,baseline_open,Baseline Open,stereo,37,3,0.9529137015342712,39,41,0.6963734030723572,3.605551275463989,0.5175543501536715,0,
11,1,baseline_open,Baseline Open,stereo,38,3,0.9520599842071533,40,42,0.6809412837028503,3.605551275463989,0.0,0,
11,1,baseline_open,Baseline Open,stereo,39,3,0.9513773322105408,41,43,0.0,4.123105625617661,-0.5175543501536715,0,
11,1,baseline_open,Baseline Open,stereo,40,3,0.9510608911514282,42,44,0.0,5.0,-0.8768943743823394,0,
11,1,baseline_open,Baseline Open,stereo,41,3,0.9509416222572327,43,45,0.0,6.082762530298219,-1.0827625302982193,0,
11,1,baseline_open,Baseline Open,stereo,42,3,0.9509981274604797,44,46,0.35108017921447754,7.280109889280518,-1.1973473589822987,0,
11,1,baseline_open,Baseline Open,stereo,43,3,0.9514161944389343,45,47,0.6533563733100891,8.54400374531753,-1.2638938560370123,0,
11,1,baseline_open,Baseline Open,stereo,44,3,0.9519222378730774,46,48,0.4438658058643341,9.848857801796104,-1.3048540564785736,0,
11,1,baseline_open,Baseline Open,stereo,45,3,0.9525265693664551,47,49,0.46952155232429504,11.180339887498949,-1.331482085702845,0,
11,1,baseline_open,Baseline Open,stereo,46,3,0.9529771208763123,48,49,0.4743441045284271,12.083045973594572,-0.9027060860956233,0,
11,1,baseline_open,Baseline Open,stereo,47,3,0.9526719450950623,49,49,0.06925153732299805,13.0,-0.9169540264054277,0,
11,1,baseline_open,Baseline Open,stereo,48,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,49,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,50,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,51,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,52,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,53,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,54,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,55,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,56,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,57,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,58,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,59,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,60,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,61,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,62,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,63,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,64,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,65,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,66,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,67,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,68,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,69,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,70,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,71,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,72,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,73,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,74,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,75,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,76,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,77,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,78,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,79,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,80,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,81,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,82,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,83,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,84,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,85,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,86,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,87,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,88,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,89,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,90,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,91,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,92,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,93,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,94,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,95,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,96,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,97,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,98,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,99,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,100,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,101,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,102,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,103,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,104,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,105,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,106,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,107,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,108,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,109,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,110,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,111,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,112,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,113,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,114,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,115,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,116,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,117,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,118,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,119,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,120,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,121,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,122,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,123,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,124,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,125,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,126,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,127,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,128,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,129,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,130,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,131,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,132,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,133,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,134,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,135,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,136,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,137,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,138,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,139,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,140,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,141,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,142,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,143,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,144,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,145,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,146,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,147,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,148,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,149,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,150,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,151,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,152,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,153,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,154,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,155,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,156,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,157,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,158,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,159,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,160,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,161,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,162,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,163,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,164,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,165,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,166,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,167,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,168,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,169,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,170,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,171,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,172,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,173,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,174,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,175,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,176,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,177,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,178,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,179,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,180,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,181,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,182,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,183,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,184,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,185,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,186,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,187,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,188,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,189,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,190,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,191,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,192,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,193,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,194,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,195,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,196,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,197,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,198,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,199,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
11,1,baseline_open,Baseline Open,stereo,200,3,0.952385663986206,49,49,0.06925153732299805,13.0,0.0,0,
12,1,baseline_open,Baseline Open,mono,1,3,0.9999996423721313,3,5,0.0,51.73973328110612,1.4109957825671273,0,
12,1,baseline_open,Baseline Open,mono,2,3,0.9999996423721313,4,6,0.0,50.32891812864648,1.4108151524596408,0,
12,1,baseline_open,Baseline Open,mono,3,3,0.9999996423721313,5,7,0.0,48.91829923454004,1.4106188941064417,0,
12,1,baseline_open,Baseline Open,mono,4,3,0.9999995231628418,6,8,0.0,47.50789408087881,1.4104051536612232,0,
12,1,baseline_open,Baseline Open,mono,5,3,0.9999995231628418,7,9,0.0,46.09772228646444,1.4101717944143743,0,
12,1,baseline_open,Baseline Open,mono,6,3,0.9999994039535522,8,10,0.0,44.68780594300866,1.4099163434557767,0,
12,1,baseline_open,Baseline Open,mono,7,3,0.9999994039535522,9,11,0.0,43.278170016764804,1.4096359262438583,0,
12,1,baseline_open,Baseline Open,mono,8,3,0.9999992847442627,10,12,0.0,41.86884283091664,1.4093271858481629,0,
12,1,baseline_open,Baseline Open,mono,9,3,0.9999992847442627,11,13,0.0,40.45985664828782,1.4089861826288228,0,
12,1,baseline_open,Baseline Open,mono,10,3,0.9999991655349731,12,14,0.0,39.05124837953327,1.4086082687545485,0,
12,1,baseline_open,Baseline Open,mono,11,3,0.9999991655349731,13,15,0.0,37.64306044943742,1.408187930095849,0,
12,1,baseline_open,Baseline Open,mono,12,3,0.9999990463256836,14,16,0.0,36.235341863986875,1.4077185854505458,0,
12,1,baseline_open,Baseline Open,mono,13,3,0.9999990463256836,15,17,0.0,34.828149534535996,1.4071923294508792,0,
12,1,baseline_open,Baseline Open,mono,14,3,0.9999990463256836,16,18,0.0,33.421549934136806,1.4065996003991899,0,
12,1,baseline_open,Baseline Open,mono,15,3,0.999998927116394,17,19,0.0,32.01562118716424,1.4059287469725632,0,
12,1,baseline_open,Baseline Open,mono,16,3,0.999998927116394,18,20,0.0,30.610455730027933,1.4051654571363095,0,
12,1,baseline_open,Baseline Open,mono,17,3,0.999998927116394,19,21,0.0,29.206163733020468,1.4042919970074657,0,
12,1,baseline_open,Baseline Open,mono,18,3,0.999998927116394,20,22,0.0,27.80287754891569,1.403286184104779,0,
12,1,baseline_open,Baseline Open,mono,19,3,0.999998927116394,21,23,0.0,26.40075756488817,1.402119984027518,0,
12,1,baseline_open,Baseline Open,mono,20,3,0.999998927116394,22,24,0.0,25.0,1.4007575648881705,0,
