episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
2,0,raw_ppo,baseline_open,Baseline Open,mono,0020,37,39,39,collision,0.9999998807907104
3,0,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,3,12,12,collision,0.9999998807907104
5,0,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,3,12,12,collision,0.9999998807907104
8,0,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,38,40,40,collision,0.9758872985839844
9,0,raw_ppo,stress_density,Stress Density,stereo,0040,8,10,10,collision,1.0
10,0,raw_ppo,stress_density,Stress Density,mono,0040,28,30,30,collision,1.0
12,1,raw_ppo,baseline_open,Baseline Open,mono,0020,37,39,41,collision,0.9999998807907104
13,1,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,1,10,13,collision,1.0
14,1,raw_ppo,dense_corridor,Dense Corridor,mono,0050,16,25,28,hazard_exposure,0.7939608097076416
14,1,raw_ppo,dense_corridor,Dense Corridor,mono,0050,17,26,29,hazard_exposure,0.8500000238418579
14,1,raw_ppo,dense_corridor,Dense Corridor,mono,0050,18,27,30,hazard_exposure,0.7939608097076416
15,1,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,1,10,13,collision,1.0
17,1,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,28,30,32,hazard_exposure,0.7061701416969299
18,1,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,37,39,41,collision,0.9999998807907104
19,1,raw_ppo,stress_density,Stress Density,stereo,0040,6,8,10,collision,1.0
20,1,raw_ppo,stress_density,Stress Density,mono,0040,28,30,32,collision,0.9999998807907104
21,2,raw_ppo,baseline_open,Baseline Open,stereo,0020,40,44,42,hazard_exposure,0.723880410194397
21,2,raw_ppo,baseline_open,Baseline Open,stereo,0020,41,45,43,hazard_exposure,0.8231301307678223
21,2,raw_ppo,baseline_open,Baseline Open,stereo,0020,42,46,44,hazard_exposure,0.8231301307678223
21,2,raw_ppo,baseline_open,Baseline Open,stereo,0020,43,47,45,hazard_exposure,0.723880410194397
22,2,raw_ppo,baseline_open,Baseline Open,mono,0020,31,35,33,hazard_exposure,0.723880410194397
22,2,raw_ppo,baseline_open,Baseline Open,mono,0020,32,36,34,hazard_exposure,0.723880410194397
22,2,raw_ppo,baseline_open,Baseline Open,mono,0020,36,40,38,collision,1.0
23,2,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,4,15,13,collision,1.0
24,2,raw_ppo,dense_corridor,Dense Corridor,mono,0050,13,24,22,hazard_exposure,0.7228204607963562
24,2,raw_ppo,dense_corridor,Dense Corridor,mono,0050,14,25,23,hazard_exposure,0.7228204607963562
25,2,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,4,15,13,collision,1.0
27,2,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,16,20,18,hazard_exposure,0.7126767039299011
28,2,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,38,42,40,collision,0.9999999403953552
29,2,raw_ppo,stress_density,Stress Density,stereo,0040,8,12,10,collision,0.9999999403953552
30,2,raw_ppo,stress_density,Stress Density,mono,0040,26,30,28,collision,1.0
31,3,raw_ppo,baseline_open,Baseline Open,stereo,0020,39,41,40,hazard_exposure,0.7336648106575012
31,3,raw_ppo,baseline_open,Baseline Open,stereo,0020,40,42,41,hazard_exposure,0.7896930575370789
31,3,raw_ppo,baseline_open,Baseline Open,stereo,0020,41,43,42,hazard_exposure,0.7336648106575012
32,3,raw_ppo,baseline_open,Baseline Open,mono,0020,38,40,39,collision,0.9999998807907104
33,3,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,3,13,10,collision,1.0
35,3,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,3,13,10,collision,1.0
37,3,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,22,24,23,hazard_exposure,0.7018209099769592
37,3,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,23,25,24,hazard_exposure,0.7641890645027161
37,3,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,24,26,25,hazard_exposure,0.7641890645027161
37,3,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,25,27,26,hazard_exposure,0.7018209099769592
38,3,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,39,41,40,collision,0.9999999403953552
39,3,raw_ppo,stress_density,Stress Density,stereo,0040,10,12,11,collision,0.9972992539405823
40,3,raw_ppo,stress_density,Stress Density,mono,0040,28,30,29,collision,0.9999998807907104
42,4,raw_ppo,baseline_open,Baseline Open,mono,0020,38,39,40,collision,1.0
43,4,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,3,12,12,collision,0.9999998807907104
45,4,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,3,12,12,collision,0.9999998807907104
48,4,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,39,40,41,collision,0.9999998807907104
49,4,raw_ppo,stress_density,Stress Density,stereo,0040,8,9,10,collision,0.9951774477958679
50,4,raw_ppo,stress_density,Stress Density,mono,0040,29,30,31,collision,0.9999998807907104
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,14,16,15,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,15,17,14,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,22,24,19,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,27,29,22,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,32,32,27,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,33,31,28,shield_intervention,lookahead_safer
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,34,30,29,shield_intervention,lookahead_safer
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,39,33,34,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,44,36,38,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,45,35,39,shield_intervention,lookahead_safer
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,46,35,40,shield_intervention,lookahead_safer
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,47,34,41,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,49,35,43,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,50,35,44,shield_intervention,obstacle_risk
51,0,ppo_shield,baseline_open,Baseline Open,stereo,0020,54,38,46,shield_intervention,negative_progress
52,0,ppo_shield,baseline_open,Baseline Open,mono,0020,37,37,39,shield_intervention,obstacle_risk
52,0,ppo_shield,baseline_open,Baseline Open,mono,0020,38,37,40,shield_intervention,lookahead_safer
52,0,ppo_shield,baseline_open,Baseline Open,mono,0020,39,37,41,shield_intervention,lookahead_safer
52,0,ppo_shield,baseline_open,Baseline Open,mono,0020,41,37,43,shield_intervention,obstacle_risk
52,0,ppo_shield,baseline_open,Baseline Open,mono,0020,43,38,45,shield_intervention,lookahead_safer
52,0,ppo_shield,baseline_open,Baseline Open,mono,0020,44,38,46,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,1,10,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,3,12,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,5,14,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,7,16,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,18,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,20,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,13,22,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,15,24,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,17,26,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,19,28,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,30,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,32,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,34,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,36,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,29,38,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,40,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,33,42,8,shield_intervention,obstacle_risk
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,34,43,7,shield_intervention,negative_progress
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,35,44,6,shield_intervention,negative_progress
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,36,45,5,shield_intervention,negative_progress
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,37,46,4,shield_intervention,negative_progress
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,38,47,3,shield_intervention,negative_progress
53,0,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,47,2,shield_intervention,negative_progress
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,20,18,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,12,21,17,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,13,22,16,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,14,23,15,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,16,25,15,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,17,26,14,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,18,27,13,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,20,29,13,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,21,30,12,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,22,31,11,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,23,32,10,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,25,34,10,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,26,35,9,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,27,36,8,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,29,38,8,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,30,39,7,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,31,40,6,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,32,41,5,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,34,43,5,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,35,44,4,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,36,45,3,shield_intervention,lookahead_safer
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,38,47,3,shield_intervention,negative_progress
54,0,ppo_shield,dense_corridor,Dense Corridor,mono,0050,39,47,2,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,1,10,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,3,12,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,5,14,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,7,16,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,18,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,20,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,13,22,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,15,24,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,17,26,8,shield_intervention,obstacle_risk
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,18,27,7,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,19,28,6,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,21,30,6,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,23,32,6,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,26,35,7,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,28,37,7,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,30,39,7,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,32,41,7,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,34,43,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,35,44,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,36,45,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,38,47,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,39,48,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,40,49,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,41,49,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,42,49,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,43,48,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,44,47,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,45,46,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,46,46,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,47,45,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,48,44,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,49,43,5,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,50,43,4,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,51,42,3,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,52,42,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,53,42,1,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,54,43,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,55,42,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,56,41,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,57,41,1,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,58,41,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,59,41,3,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,63,45,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,65,47,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,66,48,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,67,49,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,68,49,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,69,49,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,70,48,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,71,47,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,72,46,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,73,46,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,74,45,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,75,44,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,76,43,5,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,77,43,4,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,78,42,3,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,79,42,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,80,42,1,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,81,43,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,82,42,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,83,41,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,84,41,1,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,85,41,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,86,41,3,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,90,45,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,92,47,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,93,48,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,94,49,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,95,49,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,96,49,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,97,48,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,98,47,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,99,46,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,100,46,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,101,45,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,102,44,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,103,43,5,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,104,43,4,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,105,42,3,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,106,42,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,107,42,1,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,108,43,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,109,42,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,110,41,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,111,41,1,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,112,41,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,113,41,3,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,117,45,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,119,47,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,120,48,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,121,49,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,122,49,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,123,49,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,124,48,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,125,47,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,126,46,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,127,46,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,128,45,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,129,44,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,130,43,5,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,131,43,4,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,132,42,3,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,133,42,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,134,42,1,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,135,43,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,136,42,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,137,41,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,138,41,1,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,139,41,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,140,41,3,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,144,45,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,146,47,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,147,48,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,148,49,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,149,49,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,150,49,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,151,48,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,152,47,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,153,46,8,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,154,46,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,155,45,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,156,44,6,shield_intervention,negative_progress+loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,157,43,5,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,158,43,4,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,159,42,3,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,160,42,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,161,42,1,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,162,43,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,163,42,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,164,41,0,shield_intervention,lookahead_safer
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,165,41,1,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,166,41,2,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,167,41,3,shield_intervention,loop_prevention
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,171,45,6,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,173,47,7,shield_intervention,negative_progress
55,0,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,174,48,7,shield_intervention,negative_progress
