episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,reason,proposed_score,selected_score,obstacle_risk,hazard_risk,distance_to_goal
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,68,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,69,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,70,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,71,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,72,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,73,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,74,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,75,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,76,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,77,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,78,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,79,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,80,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,81,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,82,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,83,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,84,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,85,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,86,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,87,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,88,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,89,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,90,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,91,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,92,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,93,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,94,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,95,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,96,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,97,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,98,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,99,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,100,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,101,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,102,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,103,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,104,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,105,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,106,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,107,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,108,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,109,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,110,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,111,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,112,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,113,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,114,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,115,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,116,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,117,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,118,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,119,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,120,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,121,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,122,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,123,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,124,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,125,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,126,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,127,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,128,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,129,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,130,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,131,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,132,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,133,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,134,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,135,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,136,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,137,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,138,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,139,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,140,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,141,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,142,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,143,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,144,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,145,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,146,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,147,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,148,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,149,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,150,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,151,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,152,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,153,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,154,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,155,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,156,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,157,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,158,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,159,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,160,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,161,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,162,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,163,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,164,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,165,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,166,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,167,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,168,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,169,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,170,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,171,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,172,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,173,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,174,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,175,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,176,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,177,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,178,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,179,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,180,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,181,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,182,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,183,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,184,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,185,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,186,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,187,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,188,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,189,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,190,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,191,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,192,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,193,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,194,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,195,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,196,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,197,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,198,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,199,10,11,3,5,obstacle_risk,10297.605974499498,290.1706284305661,0.5509259104728699,2.3857850464992225e-05,38.3275357934736
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,200,9,12,3,1,obstacle_risk,396.687485999326,132.81709552004628,0.49035486578941345,3.4176242479588836e-05,39.56008088970496
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,8,17,18,3,5,lookahead_safer,-4.241738368726097,-9.387919319427096,0.0,0.0004733195819426328,34.48187929913333
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,18,17,3,5,lookahead_safer,-4.4169746614237955,-9.450892399386401,0.0,0.001111412770114839,33.12099032335839
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,20,17,3,5,lookahead_safer,-4.400571417162384,-9.720317581371859,0.0,0.001111412770114839,31.38470965295043
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,12,21,16,3,5,lookahead_safer,-4.575926647179525,-9.778371969846907,0.0,0.0021804682910442352,30.01666203960727
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,13,22,15,3,5,lookahead_safer,-4.750767931234851,-9.81736548982032,0.0,0.003910217899829149,28.653097563788805
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,15,24,15,3,5,lookahead_safer,-4.706793005283653,-10.134312937984381,0.0,0.0027296559419482946,26.92582403567252
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,16,25,14,3,5,lookahead_safer,-4.887160759474753,-10.19137407133624,0.0,0.004089898895472288,25.553864678361276
