episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,action_confidence,shield_overrode,shield_reason,obstacle_risk,hazard_risk,combined_risk,distance_to_goal,progress,done,done_reason
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,39,48,49,3,3,0.9793928861618042,0,not_applied,0.0,0.05839525908231735,0.05839525908231735,48.010415536631214,-0.010415536631214195,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,40,49,49,3,3,0.9791488647460938,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,-0.031233061226039638,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,41,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,42,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,43,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,44,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,45,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,46,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,47,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,48,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,49,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,50,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,51,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,52,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,53,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,54,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,55,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,56,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,57,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,58,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,59,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,60,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,61,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,62,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,63,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,64,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,65,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,66,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,67,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,68,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,69,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,70,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,71,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,72,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,73,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,74,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,75,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,76,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,77,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,78,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,79,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,80,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,81,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,82,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,83,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,84,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,85,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,86,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,87,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,88,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,89,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,90,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,91,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,92,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,93,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,94,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,95,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,96,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,97,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,98,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,99,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,100,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,101,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,102,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,103,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,104,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,105,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,106,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,107,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,108,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,109,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,110,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,111,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,112,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,113,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,114,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,115,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,116,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,117,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,118,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,119,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,120,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,121,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,122,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,123,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,124,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,125,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,126,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,127,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,128,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,129,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,130,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,131,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,132,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,133,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,134,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,135,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,136,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,137,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,138,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,139,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,140,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,141,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,142,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,143,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,144,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,145,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,146,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,147,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,148,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,149,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,150,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,151,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,152,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,153,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,154,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,155,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,156,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,157,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,158,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,159,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,160,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,161,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,162,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,163,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,164,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,165,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,166,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,167,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,168,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,169,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,170,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,171,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,172,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,173,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,174,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,175,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,176,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,177,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
16,1,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,178,49,49,3,3,0.9789485335350037,0,not_applied,0.0,0.0379132479429245,0.0379132479429245,48.041648597857254,0.0,0,
